post_tax_coef,scenario,draw
0.0009566573440117302,1,501
0.00019664650125645282,2,501
0.004678583178923702,1,502
0.0020528347699838062,2,502
0.006631659166806827,1,503
0.0026438471809551462,2,503
0.00048794490645228446,1,504
-0.0003054198826332832,2,504
-0.0011338023570440204,1,505
-0.0006537435539013166,2,505
-0.0032551295666739264,1,506
-0.0015415427923441737,2,506
-0.0009623140255026093,1,507
-0.000735508112095873,2,507
0.0023654597893246355,1,508
0.000371062159583559,2,508
0.0032500802093925777,1,509
0.0005593714376555534,2,509
0.0026267249746696015,1,510
0.0008568982965964211,2,510
0.004568690399495229,1,511
0.0018634238413165658,2,511
0.00393586228153185,1,512
0.001273017519036683,2,512
0.0021313030326722097,1,513
0.0006572643936708423,2,513
-0.002526766668430864,1,514
-0.001966595092268121,2,514
0.0024820228891408082,1,515
0.0005560435336014339,2,515
0.00014564429973046365,1,516
-0.000260951255959718,2,516
0.005507427632168561,1,517
0.0019580732927595833,2,517
0.0013388006555571355,1,518
0.0004049225019341076,2,518
0.0040589948996877095,1,519
0.0009252033410664857,2,519
0.003916540788198315,1,520
0.0010534756934196783,2,520
0.004888730367442047,1,521
0.0019195538113701985,2,521
-0.0029251812588034364,1,522
-0.0014627945500102076,2,522
0.0024177982706377827,1,523
0.0009201411648517141,2,523
-0.0005369630372675628,1,524
-0.0007105559120867415,2,524
0.0001800108373135387,1,525
-0.00043051940918419394,2,525
-2.73886004094828e-05,1,526
-0.0003762106275762323,2,526
0.003864617507525223,1,527
0.0007657067576131897,2,527
0.005607693554766435,1,528
0.0020407710129558736,2,528
0.002630024164255715,1,529
0.0004960821680734412,2,529
-0.00013512176517436314,1,530
-0.00034462165577544917,2,530
0.0037470438785735796,1,531
0.0011261039182252216,2,531
0.0038172494674612797,1,532
0.0006933906466039667,2,532
0.006497640225522111,1,533
0.002596902323103667,2,533
0.0022071116842285825,1,534
0.0009859013453760957,2,534
0.005361290910371445,1,535
0.0015500220125594655,2,535
0.0006126765379339369,1,536
-0.0004234928787341084,2,536
0.0010962693288699109,1,537
0.000334512044904615,2,537
0.0014060318105273272,1,538
0.00018847337784210443,2,538
0.0031712956981082615,1,539
0.0010134281859822817,2,539
0.005677827347864687,1,540
0.0017314395501409148,2,540
0.0032176541076453786,1,541
0.0006823067585406105,2,541
0.005228472153009349,1,542
0.0018347640115654487,2,542
-0.0010950528806554314,1,543
-0.000804817401574469,2,543
-0.003527383504847703,1,544
-0.0020803285031925642,2,544
0.0033748720662751743,1,545
0.0010195415804314736,2,545
0.0024215897784225977,1,546
0.0007371927276713158,2,546
0.0013345879784248606,1,547
0.00025757130940570424,2,547
0.0036755226981655164,1,548
0.0014409022210259516,2,548
0.0034072001444915108,1,549
0.0006542615283414862,2,549
0.001870580047059828,1,550
0.00032009373547345544,2,550
-0.0032300559237620693,1,551
-0.0017066748384601575,2,551
0.003630203193322608,1,552
0.0005755077820722874,2,552
0.0042587029044569985,1,553
0.0010548941818854486,2,553
-0.0003521719045489534,1,554
-0.0008185643052492477,2,554
-0.00083994820970089,1,555
-0.00044100811384196895,2,555
0.0009822343406153927,1,556
0.0001810991301519567,2,556
0.0034193572362725176,1,557
0.0008696691296368182,2,557
-0.003899435710253301,1,558
-0.0022565089245262697,2,558
0.00137786539324669,1,559
-0.0007014516828005677,2,559
0.0009814165748892832,1,560
0.00026044175615121465,2,560
0.003858614480225347,1,561
0.0016238094885260251,2,561
0.005023576921876087,1,562
0.0014041484524625458,2,562
0.00562797973810746,1,563
0.0023112161465544826,2,563
0.0010251653946251834,1,564
-0.00010550863590842174,2,564
0.0016330575365141019,1,565
0.0002531840218160629,2,565
0.007445988457645683,1,566
0.0028246215439607343,2,566
0.005241154218618078,1,567
0.0018185750788470233,2,567
0.007875368898853739,1,568
0.002806944021550556,2,568
0.005086953255642169,1,569
0.0020920681160058138,2,569
-0.0023128968788772722,1,570
-0.0014881071270519983,2,570
0.0038040464854853686,1,571
0.0006302498329440241,2,571
0.0029695234802081796,1,572
0.0010025851568556399,2,572
0.0041392983242015515,1,573
0.0016486134402444942,2,573
0.0009648762290912927,1,574
-0.0006496091021873721,2,574
0.0039301805375011375,1,575
0.0012368059755951792,2,575
0.003349171225045731,1,576
0.001286436265536953,2,576
0.003159274470048421,1,577
0.0010014089434386888,2,577
-0.0014836112138687547,1,578
-0.0010692883955112664,2,578
0.002104199936500825,1,579
0.00048270660127792096,2,579
0.0049939518595457505,1,580
0.001413038456707262,2,580
0.003444042519234417,1,581
0.001295114952408626,2,581
0.00024054267007408357,1,582
-0.0006926557752924343,2,582
-0.002346053961857622,1,583
-0.0018009937869041177,2,583
0.001403542784129227,1,584
0.0003816696103935243,2,584
0.002749261656281428,1,585
0.0010105681395705945,2,585
0.005062753800810725,1,586
0.0014097498817446687,2,586
0.003521940428701095,1,587
0.0012594439229801128,2,587
0.003604432853121205,1,588
0.001420553272729744,2,588
0.0010672441366305048,1,589
0.0005260162920285798,2,589
0.0028184213058014117,1,590
0.0008067182639291806,2,590
0.0026448727871995945,1,591
0.00031317113672477473,2,591
0.0007437052425065806,1,592
0.0001922556108148019,2,592
0.006562796387376985,1,593
0.0023641411124783037,2,593
0.0002295783009806693,1,594
-0.00021515722565342672,2,594
0.00361904632855224,1,595
0.0010412977996060355,2,595
0.002726747302764921,1,596
0.00034023230651529187,2,596
-0.0002519572222502739,1,597
-0.00061932930832926,2,597
0.00658763186700803,1,598
0.002448874738707579,2,598
0.005481343598835216,1,599
0.0020717108749250903,2,599
0.006979934656985891,1,600
0.002446580923776697,2,600
0.004032441359948093,1,601
0.0016165706878609278,2,601
0.0011399647442204342,1,602
2.729485570688875e-05,2,602
0.0004998885181309342,1,603
0.00014180109687101917,2,603
0.0015283664689152985,1,604
-4.3711024128820594e-05,2,604
0.0003238134229152196,1,605
-0.000639981430772048,2,605
0.007237404105037813,1,606
0.002625462390238624,2,606
0.0017474639145481762,1,607
0.00011609475118898999,2,607
0.0033530936184204534,1,608
0.0012309667679171645,2,608
0.004182103991157075,1,609
0.0014362776090514348,2,609
0.005628177265837079,1,610
0.0019438096592781832,2,610
0.004371366598452753,1,611
0.0012614708396918983,2,611
0.0029482064930230426,1,612
0.0005733329021711197,2,612
0.0029958518159741944,1,613
0.0005963897281733568,2,613
0.0011334311517439493,1,614
-0.00021103966312034932,2,614
0.0017010419637079365,1,615
0.0002524893305122667,2,615
0.005534344977812758,1,616
0.0023129368972519913,2,616
-1.1554511798167931e-05,1,617
-0.0008373186691190348,2,617
0.005270422679172215,1,618
0.0018528752910243983,2,618
0.002505598551904647,1,619
0.0009029897065960457,2,619
-0.0024652810801848992,1,620
-0.001235773656364518,2,620
0.0018568926788230943,1,621
0.00017939201483759785,2,621
0.0020919033147550367,1,622
0.0003296375162379101,2,622
-0.0006358233109799395,1,623
-0.0007170877839892855,2,623
0.002491339150296125,1,624
0.0007399389858382883,2,624
0.003224909855821915,1,625
0.0006838867773954276,2,625
0.0028101106134119846,1,626
0.0004923711908897722,2,626
0.0009589513487530158,1,627
3.761939816167155e-05,2,627
-0.0040144189023471446,1,628
-0.002113202546165981,2,628
0.003373167399017664,1,629
0.0010062654807019987,2,629
0.0012674092564428602,1,630
0.0003293006226926852,2,630
0.004163595833368547,1,631
0.0013532724609421946,2,631
0.002029690332674439,1,632
0.0007630194181120356,2,632
0.0002296507174364791,1,633
-0.0004506421582312016,2,633
0.0037709513347161626,1,634
0.0013354230059999534,2,634
0.004392574370334588,1,635
0.0012260609739035032,2,635
-0.0005884214568246165,1,636
-0.0010294048559326915,2,636
-0.0001743359935570805,1,637
-0.0008002996736282684,2,637
-0.00013440282188984624,1,638
-0.0003211763502186107,2,638
-0.001601554126051894,1,639
-0.0012378786677306993,2,639
0.002583818089934687,1,640
0.0004180301381791062,2,640
0.0010882767389900226,1,641
0.00020707980455354587,2,641
0.007056657108560264,1,642
0.002388557253471434,2,642
0.0027479052455149106,1,643
0.0007322101322864841,2,643
0.004964871787992666,1,644
0.0018110418997957687,2,644
0.0001317564722884573,1,645
-0.00074744343343874,2,645
0.005389306401445631,1,646
0.0020339739700280623,2,646
0.000890343492144485,1,647
0.000184009853496419,2,647
0.0026772985123468184,1,648
0.0003559834398284521,2,648
0.0025639221167890807,1,649
0.00042816940356002047,2,649
0.004042146342220193,1,650
0.0009554466761188054,2,650
0.0035234003696137405,1,651
0.0010602257962480694,2,651
0.006814655672497285,1,652
0.0021659793240190795,2,652
0.0023188043950055654,1,653
0.0005573257759665484,2,653
0.0009860066825110123,1,654
0.00012131881915303331,2,654
0.003032878157619233,1,655
0.0009666107165901071,2,655
-9.48941677870532e-05,1,656
-0.000665753908529117,2,656
0.004175926983018434,1,657
0.0012345812427918296,2,657
0.002855061089707487,1,658
0.0002837506001971604,2,658
-0.0017097073313076406,1,659
-0.0005536974319468597,2,659
0.0026523181336858517,1,660
0.0005812290916522048,2,660
0.005150565312147155,1,661
0.0016351567402666915,2,661
0.002186979847701732,1,662
0.0008281327114520592,2,662
0.0017025787752447561,1,663
0.00031888830682137877,2,663
0.002925810590674243,1,664
0.0011934111676500322,2,664
-0.00022110956253465635,1,665
-1.9075119850714893e-06,2,665
0.001004103180839606,1,666
0.00011647491012652546,2,666
0.003999018881042338,1,667
0.0017490958795521882,2,667
0.0018237072459720161,1,668
0.0001758413227410329,2,668
0.00488649622445074,1,669
0.0017683882717483433,2,669
-0.0011090465749842536,1,670
-0.0013478758933406377,2,670
0.0010349055018623098,1,671
-0.0003401259431042924,2,671
-0.00589547371452661,1,672
-0.0030407544240161405,2,672
-0.0001961829286116949,1,673
-0.0005260717094898049,2,673
0.00424060606238719,1,674
0.0017143707242972712,2,674
0.006290788370636358,1,675
0.0020305156427646845,2,675
-0.0013721608640125693,1,676
-0.0009989157730340777,2,676
0.004168340772086795,1,677
0.001555374843013193,2,677
0.003483076231647684,1,678
0.0007795235312399941,2,678
0.0015321881574305541,1,679
4.728704554878841e-05,2,679
0.0032839152632953123,1,680
0.0016116931520956976,2,680
0.001901150818118383,1,681
0.0007532964029645619,2,681
0.0012379602365876312,1,682
0.0003437368333205484,2,682
0.004656171658817458,1,683
0.002201321425316736,2,683
0.001487104295476657,1,684
-0.00029236108744575055,2,684
0.003718309755062703,1,685
0.0011713817184141387,2,685
0.001965479721257382,1,686
0.0002877006734576413,2,686
0.005292503678570025,1,687
0.0019469276460558243,2,687
0.0032662782201616524,1,688
0.000864794117112337,2,688
0.0043459508441589705,1,689
0.0011020961064117877,2,689
0.0013821208424662657,1,690
-0.00011306773345455593,2,690
0.004156880475919377,1,691
0.0015120570079038124,2,691
-0.0007412574703110711,1,692
-0.0008958254443594386,2,692
0.007079085303638299,1,693
0.0027579079209199835,2,693
0.0013227096963124936,1,694
0.00012249433988491753,2,694
0.002283487828168368,1,695
0.00027737711159039067,2,695
-0.004199511730764582,1,696
-0.0019863504314125424,2,696
0.0017237788529650714,1,697
7.216697929983171e-05,2,697
0.0031071789090528273,1,698
0.000454832008409967,2,698
0.004692102592082345,1,699
0.001504801525700216,2,699
-0.0018671217213986496,1,700
-0.0015673863447387619,2,700
0.0026360782759833595,1,701
0.0006661731740467879,2,701
0.0038828376852343403,1,702
0.0014129623298766367,2,702
0.0020312136587661814,1,703
0.00043202743249019446,2,703
0.004323457584827368,1,704
0.001800468501357233,2,704
0.0013828277430749515,1,705
-0.00023403516404355365,2,705
0.0012250307872797867,1,706
-5.442238327656257e-05,2,706
0.003822228572951767,1,707
0.0014929967081735024,2,707
-0.001712971078470191,1,708
-0.0014753851594306395,2,708
0.0030234513455071454,1,709
0.0008918297848976319,2,709
0.0014472418219840613,1,710
-0.0002031152200797931,2,710
0.0033051242304233948,1,711
0.0010070252771576345,2,711
0.004471916871990604,1,712
0.0012822574970844912,2,712
0.0015889984787202387,1,713
0.0006434248696770835,2,713
-0.0009141610305833986,1,714
-0.0007452305644934623,2,714
0.0046829909209168364,1,715
0.0018159111912597282,2,715
0.0017010849332132023,1,716
0.0002654956722679812,2,716
0.0005610094610166436,1,717
0.00023042830509462315,2,717
0.0032302452360612323,1,718
0.0008789729269375041,2,718
0.0033393494530528046,1,719
0.0009157235279936039,2,719
0.0047550968412476465,1,720
0.0017871442924751323,2,720
-0.0007033867824372439,1,721
-0.0005715395935964782,2,721
0.005714209912603769,1,722
0.0021576019431217425,2,722
-0.0013594530887159973,1,723
-0.0008204784400904384,2,723
-0.0005038348019771155,1,724
-0.0006423534661378578,2,724
-0.0008537501514912484,1,725
-0.0008030466782530496,2,725
0.000849004735404836,1,726
-0.0003398740925586265,2,726
0.004504074489298361,1,727
0.0011863189510492728,2,727
-0.00020373614720643513,1,728
-0.0008965346255970007,2,728
0.0018547367937964457,1,729
0.0004011623644042633,2,729
0.003101976487252317,1,730
0.0003668814505962783,2,730
0.003657840244805201,1,731
0.0009498123462515802,2,731
0.0004192362923295494,1,732
-7.53461996272581e-05,2,732
0.0050992402940114555,1,733
0.0017998967275646895,2,733
0.007441020621167541,1,734
0.002428066759889131,2,734
0.006925366178587147,1,735
0.002755518349084847,2,735
0.002596000762935736,1,736
0.0005825425675692407,2,736
-0.0017023190083207418,1,737
-0.0012711736561884465,2,737
0.006487148926704014,1,738
0.0026326014439623513,2,738
-0.00025336535714273474,1,739
-0.0006156847871901393,2,739
0.0036523466317548276,1,740
0.0010114504100302768,2,740
-0.001902359759446417,1,741
-0.0012994417808016331,2,741
0.0031972877463862983,1,742
0.000892190188670721,2,742
0.007259511694388694,1,743
0.0028112078029254913,2,743
0.001736954710806439,1,744
-4.3281966205222284e-05,2,744
0.0018876001622910904,1,745
0.0004682060427277719,2,745
0.004432155778975185,1,746
0.0018275103137838544,2,746
0.006766314642267627,1,747
0.002345862465672339,2,747
0.0016049520403354593,1,748
1.676219651850233e-05,2,748
-0.0013911279683112355,1,749
-0.0010646153434303984,2,749
0.0019633935283983914,1,750
0.0003851380124546013,2,750
-0.00019907747107678455,1,751
-0.00042522886158109595,2,751
0.003581542264051314,1,752
0.0010064809693548838,2,752
0.0043184768392675755,1,753
0.00142462212866499,2,753
0.002175793474307223,1,754
0.0005514907380306792,2,754
-0.0019309821156442903,1,755
-0.0014095418803553635,2,755
0.0020874211168142188,1,756
0.0007703394944974869,2,756
-9.066989748527393e-05,1,757
-0.000491965563613793,2,757
-0.001721736773797767,1,758
-0.0010734510020987008,2,758
0.0025208779763039417,1,759
0.0004983002468201601,2,759
0.006525010536592753,1,760
0.0022128976471928875,2,760
0.0014962348977388478,1,761
0.0002054435674659429,2,761
0.004148159640796293,1,762
0.0012005541349117519,2,762
0.0008926346275576762,1,763
5.97121431296755e-06,2,763
0.00364132260047695,1,764
0.001284116058613961,2,764
0.0008047172724369523,1,765
-3.145738453102902e-05,2,765
0.006936781451867434,1,766
0.0031892954796888216,2,766
0.0032156568508324187,1,767
0.0013062966468711096,2,767
-0.0003756969160257532,1,768
-0.0008816650676679143,2,768
0.002365104833620427,1,769
0.001062249472422184,2,769
0.004758047172727875,1,770
0.001567422616434251,2,770
0.0017481195048907033,1,771
0.0004705827715416606,2,771
0.0022874535251651658,1,772
0.0004874946284780223,2,772
0.0018534834538950849,1,773
-8.690704327303958e-05,2,773
0.005440890785999339,1,774
0.0018530696844661076,2,774
-0.0013725655438223542,1,775
-0.0009322043322274706,2,775
0.0012020717373763768,1,776
0.00046085107313991494,2,776
-0.0001702038741719911,1,777
-0.000698243240058494,2,777
0.0022056471222575607,1,778
0.0009659193517375919,2,778
0.004276744877675399,1,779
0.0013632719703382842,2,779
-0.002910444626203167,1,780
-0.001428863070063215,2,780
0.0014952251684563099,1,781
2.8496198314003002e-05,2,781
0.00018894583380715991,1,782
-0.0006494264445726095,2,782
0.0025047670508494594,1,783
0.00047638000429200023,2,783
0.0034240054767397713,1,784
0.001636121810880149,2,784
0.0016129168875782518,1,785
0.00032137274288490344,2,785
-0.0014884189681063907,1,786
-0.00106245378973,2,786
0.0036472038870189894,1,787
0.0012214411666809921,2,787
-0.0016573642554834583,1,788
-0.0006451233720670155,2,788
0.005802035603175179,1,789
0.0019699185840710786,2,789
0.0036251548870048994,1,790
0.0012458681594535188,2,790
0.0009415555901774033,1,791
-0.00023300682655340494,2,791
0.0029356672964609637,1,792
0.0007945248038577585,2,792
-0.0032449042846438327,1,793
-0.0018945275266155272,2,793
0.0021021481610068553,1,794
0.00024595129509909507,2,794
0.004386177326370802,1,795
0.0015053911733375717,2,795
0.0034226073989544856,1,796
0.0012493907409424345,2,796
0.00019170383413633524,1,797
-0.00012716548148885068,2,797
-0.002492381751234572,1,798
-0.0013794357180551475,2,798
-0.0016845257156289553,1,799
-0.0011886185791851278,2,799
0.0024109467217853873,1,800
0.0007121282338678765,2,800
0.003732878602046237,1,801
0.0009731289714587888,2,801
0.0010341442904509193,1,802
-0.00044522859207830445,2,802
0.004779404316079292,1,803
0.0018616655174506947,2,803
0.004260498747730334,1,804
0.0011222804085028871,2,804
0.00011498428824894616,1,805
-0.0001759014119824298,2,805
0.0042219658624358496,1,806
0.0015877045786786307,2,806
0.0005845327685985536,1,807
-0.00040103986768553286,2,807
-8.545740084984907e-05,1,808
-0.0002616205342332091,2,808
0.0029462461453343193,1,809
0.000712847550727082,2,809
0.0002271009569481694,1,810
-0.00038833438731238393,2,810
0.0001331428602525016,1,811
-0.00017597638528993542,2,811
0.002037442988914435,1,812
0.0007319412106702801,2,812
0.0029750011619045485,1,813
0.0011683336159518166,2,813
0.0019901893207744845,1,814
9.80771164185838e-05,2,814
0.0015550346370257653,1,815
6.0020054839897446e-05,2,815
0.0005361056923689624,1,816
-0.0004039757911103248,2,816
0.003993052143435462,1,817
0.0012709339889981756,2,817
0.00013037688064538406,1,818
-0.0004556267730128827,2,818
-0.001208891706943709,1,819
-0.0010454905726228975,2,819
0.0018981025944978126,1,820
0.00019020358905704686,2,820
0.002324567887008144,1,821
0.0007084187284400726,2,821
-0.000964856480227008,1,822
-0.0014559896480967095,2,822
0.003494933758943464,1,823
0.0011925251103493397,2,823
0.0005639087733700662,1,824
-6.034605608937411e-05,2,824
0.0035096208501150857,1,825
0.0008056400283705709,2,825
0.0029821909913494834,1,826
0.0011262673285598298,2,826
0.0037597371265276607,1,827
0.0010161142373709,2,827
0.0031901588826479896,1,828
0.000641952969001046,2,828
0.0007467501013341429,1,829
-2.9672410140675362e-05,2,829
-0.002564290062102629,1,830
-0.002094537400845098,2,830
-0.004290945650259652,1,831
-0.0022794793888215982,2,831
0.0037324415444998046,1,832
0.000877711516914779,2,832
0.002879590954189104,1,833
0.0003523118306611574,2,833
0.005427588966477779,1,834
0.0020182108562550836,2,834
0.008269709350473565,1,835
0.0032286373089270982,2,835
0.0013973680407135141,1,836
0.00017506259075786396,2,836
0.003830052283572744,1,837
0.0012351392188693997,2,837
0.004654247103210933,1,838
0.0018233533372728006,2,838
0.005428038685679065,1,839
0.002147269603067742,2,839
0.0055403500948792055,1,840
0.0021401317229439915,2,840
0.0026272566301550095,1,841
0.0007180864456426013,2,841
0.005459517803974237,1,842
0.0017501420562961105,2,842
0.0011493483089618046,1,843
2.6428813552022257e-05,2,843
0.0008789645452126127,1,844
-7.39825787543269e-05,2,844
0.004700985648360654,1,845
0.0013329755720004914,2,845
0.005288099925396971,1,846
0.0019648757872452677,2,846
-0.00276418652205912,1,847
-0.0015538132172361716,2,847
0.0064986429187480505,1,848
0.002004112686786113,2,848
0.0019133126046770447,1,849
0.0005196885771946178,2,849
-0.0007675105334339117,1,850
-0.0004898571393523302,2,850
0.0007628792732440406,1,851
-0.0005763693042374054,2,851
-0.0014598611777130563,1,852
-0.0010101948533702716,2,852
0.0007737448047439542,1,853
-0.0004822866704416128,2,853
8.285397912168567e-05,1,854
-0.0003928361513355192,2,854
0.006841825895446643,1,855
0.0029631303990159223,2,855
0.003768937039009189,1,856
0.0013834867482249663,2,856
0.0027910090542898904,1,857
0.0005253163787274661,2,857
0.003759426650693327,1,858
0.0013126715193097554,2,858
0.0005068284811976538,1,859
-0.0005456189279350245,2,859
-0.003864345471999856,1,860
-0.0017522542518671994,2,860
0.0018074704911008902,1,861
0.0003581656929367231,2,861
0.005711843166178871,1,862
0.0016471425555467456,2,862
0.0011020543675922894,1,863
0.00018024922550643552,2,863
0.0029384675548211367,1,864
0.00063531127516358,2,864
0.0034219971209498855,1,865
0.0008902545176334637,2,865
0.004411691525979996,1,866
0.0012448327762733461,2,866
0.002075768761651661,1,867
0.000972684966834414,2,867
0.0017870364558782291,1,868
-0.0005458646914049234,2,868
-0.0036331754489531214,1,869
-0.0019922900511109313,2,869
0.00025830313250516416,1,870
-0.0002483604169317169,2,870
-0.001992205477733144,1,871
-0.0011829222615858273,2,871
0.0018764957860249619,1,872
0.0004920575216741237,2,872
0.0004086310363186615,1,873
-0.0003316706765838948,2,873
-0.00035376512796857706,1,874
-0.0006838875573157187,2,874
-0.000760133673895922,1,875
-0.000996260567643595,2,875
0.004707019063460754,1,876
0.0013459245450406537,2,876
0.004307556625933474,1,877
0.0012803143420828202,2,877
0.0037891423018590964,1,878
0.0010165368605312727,2,878
0.001957850260042682,1,879
0.0003554285803444443,2,879
0.006620736024065179,1,880
0.0025472806248818523,2,880
0.00252766661035063,1,881
0.0008246824555071476,2,881
0.004130332303617411,1,882
0.0012741886091134766,2,882
0.0038740026763550523,1,883
0.0011145770620079594,2,883
0.002834760143864518,1,884
0.0006469108459619607,2,884
0.003437319756208655,1,885
0.0008610145596304211,2,885
0.002474991116382756,1,886
0.000986124813726778,2,886
0.0039627152817883525,1,887
0.0013308855722140643,2,887
0.004674276370369598,1,888
0.0012990285546232863,2,888
0.0011195366005059203,1,889
-1.1496830327731696e-05,2,889
0.0003873591792223041,1,890
2.0939980805856238e-05,2,890
-0.0012991145977580315,1,891
-0.0019628961044448065,2,891
0.0016482504294796571,1,892
0.00012548355956962487,2,892
-0.0003871114265271377,1,893
-0.0009673724640761291,2,893
0.0025022789010085995,1,894
0.0006973362021116096,2,894
0.004209313786296553,1,895
0.001735882203927678,2,895
-0.0024449588585976,1,896
-0.0020236699287697483,2,896
0.006131743452676312,1,897
0.0021918728422777945,2,897
-0.00032993696683459174,1,898
-0.00044561948363777156,2,898
0.0017899170347813803,1,899
0.00026671892934555813,2,899
0.0005194317142853729,1,900
-0.00029337206153846765,2,900
0.0029902571471528993,1,901
0.000851374798973006,2,901
0.0028649710338464578,1,902
0.0007700462461160338,2,902
0.0004097274234464404,1,903
-0.00029489189765420903,2,903
0.0045605277993001105,1,904
0.0016485906321403567,2,904
0.002385940449708146,1,905
0.0005634255120196769,2,905
0.004452140830569783,1,906
0.0019346183000109201,2,906
0.007124021320108705,1,907
0.002699723349316657,2,907
0.0001630869821551695,1,908
-0.0005261810419822954,2,908
0.00970588292808295,1,909
0.0036948426136665736,2,909
0.004225896454899592,1,910
0.0012065552467104175,2,910
0.006212754563118463,1,911
0.002264182213181119,2,911
0.0035270645553054677,1,912
0.0008642616854865001,2,912
0.006559329110008477,1,913
0.0025571310060977003,2,913
0.003788127489173752,1,914
0.0010901617507361467,2,914
0.0019151220899088594,1,915
0.0009723795989037031,2,915
0.0027180168543482095,1,916
0.0008624855908181768,2,916
0.0018550998785192801,1,917
0.0009122965397059314,2,917
-0.002363780294963957,1,918
-0.0021075011426516742,2,918
0.006139986194811495,1,919
0.0025341563334031116,2,919
-0.0006312039859518227,1,920
-0.0005813925351504465,2,920
0.0030156880846994366,1,921
0.0011434916820912096,2,921
0.0018009793180471135,1,922
0.0001103965404446443,2,922
-0.00021965900208560977,1,923
-0.0005438018640619854,2,923
-0.0009753113251437618,1,924
-0.0013254160165916578,2,924
0.004194301895127031,1,925
0.0012842241990355116,2,925
0.004486040893654024,1,926
0.0016140280837489969,2,926
0.0032730368333143437,1,927
0.001282341853856169,2,927
0.007637966645506155,1,928
0.0027875213582848222,2,928
-0.0008271427945777804,1,929
-0.0007778778436862198,2,929
0.0033737061212037083,1,930
0.0012594878847754505,2,930
0.007027009359894699,1,931
0.002970972473583139,2,931
0.003087098154404285,1,932
0.001324722798965121,2,932
0.004478789900202979,1,933
0.0016795826364141987,2,933
0.006029805097598955,1,934
0.0021064898183756854,2,934
-0.00029026653161852927,1,935
-0.0007458439904701278,2,935
0.004047404775199778,1,936
0.0015893839371879889,2,936
-0.002439173210468947,1,937
-0.001612000604811155,2,937
-0.0010890473079430748,1,938
-0.000910819852245054,2,938
0.00019867113542562323,1,939
-0.00023929235811006176,2,939
0.0008180284175677991,1,940
-0.0001290845242219886,2,940
0.004017048261672216,1,941
0.0015062187619094664,2,941
0.005556942429487788,1,942
0.002516989668239031,2,942
0.005596861896061758,1,943
0.0017486805847621335,2,943
0.0015143704597182645,1,944
0.00026586661880804725,2,944
0.0027273267406514295,1,945
0.0004688077617639974,2,945
0.0013640769868986805,1,946
0.00035754975209833107,2,946
0.004351577871841785,1,947
0.0019395918754219047,2,947
0.0009143880463823914,1,948
9.864379779907359e-05,2,948
0.0032945324716598424,1,949
0.0008563166461641805,2,949
0.0012183516744573696,1,950
0.0001029036481070547,2,950
0.0007576576027984077,1,951
1.3309177942555384e-05,2,951
0.0007755354458859431,1,952
-0.00040880822540989586,2,952
0.004987413206730769,1,953
0.0017789854560048863,2,953
0.0013340654775145931,1,954
0.0005041981495044634,2,954
0.007921695363219836,1,955
0.0031328431015637073,2,955
-0.0003218434694835391,1,956
-0.00047638151296548086,2,956
0.0031899036810732195,1,957
0.0010601082684384192,2,957
0.0038106256802434317,1,958
0.0010265286519583446,2,958
0.002348092321852677,1,959
0.0006450886194989632,2,959
0.00607628260253912,1,960
0.0021623796607486826,2,960
0.00033753763650680294,1,961
-0.0002047560835546519,2,961
0.004421892895489328,1,962
0.0013490295662138272,2,962
0.00012985868158134665,1,963
-0.0002114066511848924,2,963
0.0033190247825256175,1,964
0.0009057097097414665,2,964
0.007127674920513231,1,965
0.002447173557924701,2,965
0.004998931679114348,1,966
0.0014928531786587923,2,966
0.0020188674295580976,1,967
0.000782792300775565,2,967
0.0023282988738219518,1,968
0.0007043711661297949,2,968
0.000558083690645878,1,969
-0.00015181214016326373,2,969
0.0008247389821351466,1,970
-3.492862077813372e-05,2,970
0.003373847610541981,1,971
0.0007049144912100866,2,971
0.0031413816792937397,1,972
0.0010002222878135233,2,972
0.003137791788782557,1,973
0.0006707891638412567,2,973
0.001128310477682497,1,974
1.0510570072483274e-05,2,974
0.0009196037815244591,1,975
-0.000531848189449788,2,975
0.005721961404845009,1,976
0.0015593614431781717,2,976
0.0006624537974504352,1,977
-0.0003129120881868471,2,977
-0.00029725226741254287,1,978
-0.0006928216622702456,2,978
-0.0012097973696939004,1,979
-0.0012796607101626957,2,979
0.00824579712391734,1,980
0.0031082722384357248,2,980
0.0031165477574988795,1,981
0.0005919394150402022,2,981
-0.0005519676335349743,1,982
-0.0006984759277229196,2,982
0.003747242608250322,1,983
0.0014309226342824203,2,983
-0.00012103821272682275,1,984
-0.0006412972283574925,2,984
0.00048694714732162744,1,985
-0.0005172048352879429,2,985
-0.000859048973168963,1,986
-0.0010398974613772798,2,986
-0.0003259267533853457,1,987
-0.0009382535478590439,2,987
0.0042666799564422785,1,988
0.001915700658849852,2,988
0.0008381019795103537,1,989
-0.00019646258375636188,2,989
0.0027131607031927224,1,990
0.000382812647136467,2,990
0.0019528774988612641,1,991
-3.8910539865407985e-05,2,991
0.0019672349441753325,1,992
0.00027585725722082473,2,992
0.002560544625417314,1,993
0.0008869737933257628,2,993
0.002835459024501506,1,994
0.0009710828053950156,2,994
0.0031832990188217303,1,995
0.0007031463072181888,2,995
0.0020520534365331116,1,996
0.0008791660039186842,2,996
-0.000952176091958161,1,997
-0.0012201157043551965,2,997
0.004269353196766086,1,998
0.0011581455701682156,2,998
0.0014155553170530615,1,999
