post_coef,scenario,run
2.7183825681312236e-10,2,1757
2.718382653241094e-10,1,1758
2.7183822102089814e-10,2,1758
2.7183821690770615e-10,1,1759
2.7183822829182896e-10,2,1759
2.7183821042451597e-10,1,1760
2.7183824158008183e-10,2,1760
2.7183821843236545e-10,1,1761
2.718382209971812e-10,2,1761
2.7183818959258766e-10,1,1762
2.7183820369399217e-10,2,1762
2.718382084102716e-10,1,1763
2.718382156676499e-10,2,1763
2.718382020676889e-10,1,1764
2.7183819489840205e-10,2,1764
2.718382487853676e-10,1,1765
2.7183820520509895e-10,2,1765
2.7183822568974374e-10,1,1766
2.718382265604936e-10,2,1766
2.718382206346511e-10,1,1767
2.718381914086263e-10,2,1767
2.718382167518521e-10,1,1768
2.7183825190710753e-10,2,1768
2.718382245708132e-10,1,1769
2.7183821129018364e-10,2,1769
2.7183822631316e-10,1,1770
2.718382302755801e-10,2,1770
2.7183825511566833e-10,1,1771
2.7183820870165095e-10,2,1771
2.7183822486981585e-10,1,1772
2.718382421086304e-10,2,1772
2.7183823426171717e-10,1,1773
2.7183818943503954e-10,2,1773
2.7183822656388175e-10,1,1774
2.718382079494857e-10,2,1774
2.718382126047788e-10,1,1775
2.71838222817455e-10,2,1775
2.718382276603659e-10,1,1776
2.7183823231015326e-10,2,1776
2.718382186288771e-10,1,1777
2.7183823236097524e-10,2,1777
2.7183824494788483e-10,1,1778
2.7183821380756556e-10,2,1778
2.718381968533541e-10,1,1779
2.7183820349748053e-10,2,1779
2.7183823891701025e-10,1,1780
2.7183821371185084e-10,2,1780
2.7183820641805013e-10,1,1781
2.718382427794805e-10,2,1781
2.7183822291825194e-10,1,1782
2.718382618614387e-10,2,1782
2.718382100365749e-10,1,1783
2.7183820423609326e-10,2,1783
2.718382443447974e-10,1,1784
2.7183824020450033e-10,2,1784
2.718382057743051e-10,1,1785
2.7183821357378447e-10,2,1785
2.7183822865690016e-10,1,1786
2.718382495828491e-10,2,1786
2.7183821991043794e-10,1,1787
2.7183824931349264e-10,2,1787
2.718382261776347e-10,1,1788
2.71838159187493e-10,2,1788
2.7183822116997594e-10,1,1789
2.7183822019377047e-10,2,1789
2.7183824959640165e-10,1,1790
2.718382528761132e-10,2,1790
2.7183820824086503e-10,1,1791
2.718382258659266e-10,2,1791
2.7183821294359195e-10,1,1792
2.718382051373363e-10,2,1792
2.7183818544551435e-10,1,1793
2.7183819344828164e-10,2,1793
2.718381981645611e-10,1,1794
2.7183822548645584e-10,2,1794
2.718382495354153e-10,1,1795
2.7183818318605397e-10,2,1795
2.718382310311335e-10,1,1796
2.7183822968773926e-10,2,1796
2.718382142514108e-10,1,1797
2.718382330826473e-10,2,1797
2.718382170093501e-10,1,1798
2.718382077394215e-10,2,1798
2.7183823703320897e-10,1,1799
2.7183819934363095e-10,2,1799
2.7183821482061696e-10,1,1800
2.7183820829507514e-10,2,1800
2.7183825547819843e-10,1,1801
2.7183821217787417e-10,2,1801
2.718381924182896e-10,1,1802
2.7183822676716965e-10,2,1802
2.718382214458969e-10,1,1803
2.718382159192187e-10,2,1803
2.718382272957182e-10,1,1804
2.718381663940493e-10,2,1804
2.7183821729395317e-10,1,1805
2.718382489221634e-10,2,1805
2.7183825721969817e-10,1,1806
2.718382064451552e-10,2,1806
2.7183817284844036e-10,1,1807
2.718381959826042e-10,2,1807
2.7183821078196387e-10,1,1808
2.7183822322996007e-10,2,1808
2.7183823316396247e-10,1,1809
2.7183820443599303e-10,2,1809
2.7183824450065144e-10,1,1810
2.7183824554419603e-10,2,1810
2.718382344040187e-10,1,1811
2.718381951084662e-10,2,1811
2.7183825555273733e-10,1,1812
2.718382062215385e-10,2,1812
2.718382239821253e-10,1,1813
2.718382067907446e-10,2,1813
2.7183821223886054e-10,1,1814
2.7183821463765785e-10,2,1814
2.7183817627045347e-10,1,1815
2.7183825051119723e-10,2,1815
2.718382051475007e-10,1,1816
2.718382399029566e-10,2,1816
2.7183821303845964e-10,1,1817
2.718382232570651e-10,2,1817
2.718382068754479e-10,1,1818
2.718382348376996e-10,2,1818
2.718382161741756e-10,1,1819
2.718382551410793e-10,2,1819
2.7183820949108566e-10,1,1820
2.718382072447543e-10,2,1820
2.718381898229806e-10,1,1821
2.7183824459551913e-10,2,1821
2.718382471501705e-10,1,1822
2.7183821002302235e-10,2,1822
2.71838218028119e-10,1,1823
2.718382249375785e-10,2,1823
2.7183822554066595e-10,1,1824
2.718382264825666e-10,2,1824
2.7183821795125074e-10,1,1825
2.718382480988474e-10,2,1825
2.718382511888236e-10,1,1826
2.718382128758293e-10,2,1826
2.718382041344493e-10,1,1827
2.7183821786654744e-10,2,1827
2.7183820452069633e-10,1,1828
2.7183818389375e-10,2,1828
2.718382248020532e-10,1,1829
2.7183824882729573e-10,2,1829
2.718382383816854e-10,1,1830
2.7183820062434477e-10,2,1830
2.718382292286474e-10,1,1831
2.7183826008605767e-10,2,1831
2.7183819281808913e-10,1,1832
2.7183823997410737e-10,2,1832
2.718382123743858e-10,1,1833
2.7183820842382415e-10,2,1833
2.7183821681283846e-10,1,1834
2.718381996553391e-10,2,1834
2.718382564472041e-10,1,1835
2.7183820303330647e-10,2,1835
2.718382436773354e-10,1,1836
2.71838235928678e-10,2,1836
2.718382289592909e-10,1,1837
2.718382579583109e-10,2,1837
2.7183820900488875e-10,1,1838
2.718382315986456e-10,2,1838
2.718381843545359e-10,1,1839
2.718382383342516e-10,2,1839
2.718382300739863e-10,1,1840
2.7183823852398696e-10,2,1840
2.718382283595916e-10,1,1841
2.7183819415301305e-10,2,1841
2.7183823112938933e-10,1,1842
2.7183820698725627e-10,2,1842
2.7183822110898957e-10,1,1843
2.7183820061079224e-10,2,1843
2.718382541093932e-10,1,1844
2.71838212354057e-10,2,1844
2.7183820363978206e-10,1,1845
2.7183823254139325e-10,2,1845
2.71838211839061e-10,1,1846
2.718381989438314e-10,2,1846
2.7183820871689755e-10,1,1847
2.718382233282159e-10,2,1847
2.7183822906093487e-10,1,1848
2.718382321000891e-10,2,1848
2.718382041547781e-10,1,1849
2.7183821926584587e-10,2,1849
2.718382189473615e-10,1,1850
2.718382410108757e-10,2,1850
2.718382196927505e-10,1,1851
2.718382407669302e-10,2,1851
2.718382105236188e-10,1,1852
2.718382183103927e-10,2,1852
2.7183825707062037e-10,1,1853
2.718382282748883e-10,2,1853
2.7183823579315274e-10,1,1854
2.718381860689306e-10,2,1854
2.7183819375660163e-10,1,1855
2.7183822799367336e-10,2,1855
2.718382242802809e-10,1,1856
2.7183822124451484e-10,2,1856
2.7183820185762474e-10,1,1857
2.718381877219154e-10,2,1857
2.7183820781988966e-10,1,1858
2.718382278174905e-10,2,1858
2.7183823104976823e-10,1,1859
2.718382317612759e-10,2,1859
2.718382229860146e-10,1,1860
2.71838199729878e-10,2,1860
2.718382194691338e-10,1,1861
2.718382397098331e-10,2,1861
2.7183819581319763e-10,1,1862
2.718382323914684e-10,2,1862
2.7183820327725196e-10,1,1863
2.718382257736e-10,2,1863
2.7183826462827185e-10,1,1864
2.7183819986540325e-10,2,1864
2.7183819938428853e-10,1,1865
2.718381923979608e-10,2,1865
2.718382286137015e-10,1,1866
2.7183821612843584e-10,2,1866
2.7183824377559123e-10,1,1867
2.718382017153232e-10,2,1867
2.7183825325219585e-10,1,1868
2.718381956912249e-10,2,1868
2.7183819906580415e-10,1,1869
2.718382025352511e-10,2,1869
2.7183820709228835e-10,1,1870
2.7183828187852133e-10,2,1870
2.718382086406646e-10,1,1871
2.7183823142246273e-10,2,1871
2.7183817366836826e-10,1,1872
2.718382355559835e-10,2,1872
2.71838194871297e-10,1,1873
2.718382373271294e-10,2,1873
2.7183822557454726e-10,1,1874
2.7183819861857075e-10,2,1874
2.7183821134439375e-10,1,1875
2.7183824483268835e-10,2,1875
2.7183822719407426e-10,1,1876
2.718382088642813e-10,2,1876
2.718382234696704e-10,1,1877
2.718382302569454e-10,2,1877
2.718382033145214e-10,1,1878
2.718382363521945e-10,2,1878
2.7183820962999906e-10,1,1879
2.7183820122743223e-10,2,1879
2.7183825362679617e-10,1,1880
2.7183823945233507e-10,2,1880
2.7183821852723314e-10,1,1881
2.7183819259447243e-10,2,1881
2.71838216260573e-10,1,1882
2.7183820187117727e-10,2,1882
2.7183825969981064e-10,1,1883
2.71838212713199e-10,2,1883
2.7183824236951654e-10,1,1884
2.718382360438745e-10,2,1884
2.718382243954774e-10,1,1885
2.718382048696739e-10,2,1885
2.7183823435658486e-10,1,1886
2.718381818066608e-10,2,1886
2.7183820868132216e-10,1,1887
2.718382220305614e-10,2,1887
2.718382263876989e-10,1,1888
2.718382234468005e-10,2,1888
2.71838238293594e-10,1,1889
2.718382222202968e-10,2,1889
2.7183823096845307e-10,1,1890
2.71838224951131e-10,2,1890
2.718382074819235e-10,1,1891
2.718381859401816e-10,2,1891
2.7183823475977254e-10,1,1892
2.7183817664314797e-10,2,1892
2.7183823352310444e-10,1,1893
2.71838210964923e-10,2,1893
2.718382591848146e-10,1,1894
2.718382249579073e-10,2,1894
2.7183822427350466e-10,1,1895
2.71838175538617e-10,2,1895
2.718382163730166e-10,1,1896
2.7183820957578896e-10,2,1896
2.718382495252509e-10,1,1897
2.718381941597893e-10,2,1897
2.718381895858114e-10,1,1898
2.7183821837307315e-10,2,1898
2.718382460727446e-10,1,1899
2.718382080477415e-10,2,1899
2.7183821515943014e-10,1,1900
2.7183820487560313e-10,2,1900
2.7183821455295455e-10,1,1901
2.7183819167967685e-10,2,1901
2.7183826946440646e-10,1,1902
2.718382281495274e-10,2,1902
2.7183822726564854e-10,1,1903
2.7183822095991177e-10,2,1903
2.7183824223060314e-10,1,1904
2.7183819418689437e-10,2,1904
2.7183819102915554e-10,1,1905
2.71838208779578e-10,2,1905
2.718382219966801e-10,1,1906
2.718382062147622e-10,2,1906
2.7183823968611616e-10,1,1907
2.718382033585671e-10,2,1907
2.718381963214174e-10,1,1908
2.718381869837262e-10,2,1908
2.7183817880477605e-10,1,1909
2.7183819968244413e-10,2,1909
2.7183820115289333e-10,1,1910
2.71838198110351e-10,2,1910
2.7183826100085325e-10,1,1911
2.7183824195108227e-10,2,1911
2.7183821766664767e-10,1,1912
2.718382323440346e-10,2,1912
2.718382193878186e-10,1,1913
2.7183820853902063e-10,2,1913
2.718382238737051e-10,1,1914
2.71838204615564e-10,2,1914
2.7183824150554294e-10,1,1915
2.7183820313833856e-10,2,1915
2.718381990590279e-10,1,1916
2.718382194284762e-10,2,1916
2.7183824905430056e-10,1,1917
2.7183822979615947e-10,2,1917
2.718382283934729e-10,1,1918
2.7183820540838686e-10,2,1918
2.718382293285973e-10,1,1919
2.71838231070097e-10,2,1919
2.7183824042134076e-10,1,1920
2.7183821838662567e-10,2,1920
2.7183827347256636e-10,1,1921
2.718381767109106e-10,2,1921
2.718382109882164e-10,1,1922
2.718382244293587e-10,2,1922
2.718382520019752e-10,1,1923
2.718382109810166e-10,2,1923
2.718382409769944e-10,1,1924
2.718381762094671e-10,2,1924
2.7183821242181966e-10,1,1925
2.7183823303521346e-10,2,1925
2.7183820883039996e-10,1,1926
2.7183821923196455e-10,2,1926
2.718382063401231e-10,1,1927
2.7183825515971404e-10,2,1927
2.7183823346211807e-10,1,1928
2.718382269298e-10,2,1928
2.718382061808809e-10,1,1929
2.718381837243434e-10,2,1929
2.718382238330475e-10,1,1930
2.7183818875910724e-10,2,1930
2.718382834556967e-10,1,1931
2.718382547633026e-10,2,1931
2.718382196080472e-10,1,1932
2.7183824757029884e-10,2,1932
2.718382148680508e-10,1,1933
2.718382314631203e-10,2,1933
2.7183824334191036e-10,1,1934
2.718382253238255e-10,2,1934
2.718382165214591e-10,1,1935
2.71838207109229e-10,2,1935
2.7183824018417154e-10,1,1936
2.718382263470413e-10,2,1936
2.7183822723473184e-10,1,1937
2.718381683117319e-10,2,1937
2.7183820860339513e-10,1,1938
2.71838191760992e-10,2,1938
2.7183817577578623e-10,1,1939
2.7183822840533137e-10,2,1939
2.718382303856944e-10,1,1940
2.7183817790014486e-10,2,1940
2.7183818991107205e-10,1,1941
2.7183821775135096e-10,2,1941
2.7183821799529645e-10,1,1942
2.718382000212573e-10,2,1942
2.718382338619176e-10,1,1943
2.7183821517721784e-10,2,1943
2.7183824163429194e-10,1,1944
2.7183821049058454e-10,2,1944
2.7183823975049067e-10,1,1945
2.7183819383452866e-10,2,1945
2.7183821059900476e-10,1,1946
2.718382301214201e-10,2,1946
2.7183825343176683e-10,1,1947
2.7183823945911133e-10,2,1947
2.718382140138181e-10,1,1948
2.718382175311224e-10,2,1948
2.7183826955927415e-10,1,1949
2.7183819991961336e-10,2,1949
2.718382097926294e-10,1,1950
2.718382080985635e-10,2,1950
2.718382410244282e-10,1,1951
2.71838182531721e-10,2,1951
2.718382226167082e-10,1,1952
2.7183822483593453e-10,2,1952
2.718382378666894e-10,1,1953
2.7183824736023467e-10,2,1953
2.7183821540337563e-10,1,1954
2.7183816162313623e-10,2,1954
2.7183824815983377e-10,1,1955
2.7183822880004873e-10,2,1955
2.718382173481633e-10,1,1956
2.7183821063288607e-10,2,1956
2.718382003007782e-10,1,1957
2.718382403188498e-10,2,1957
2.7183822410409807e-10,1,1958
2.7183822338581413e-10,2,1958
2.718381873564207e-10,1,1959
2.718381834693865e-10,2,1959
2.718382412988669e-10,1,1960
2.718382646532593e-10,2,1960
2.718382109107129e-10,1,1961
2.7183822137326384e-10,2,1961
2.718382428675719e-10,1,1962
2.7183822388725763e-10,2,1962
2.7183824414828573e-10,1,1963
2.718382199299197e-10,2,1963
2.7183822083116276e-10,1,1964
2.7183823709419535e-10,2,1964
2.718382241515319e-10,1,1965
2.7183823705353776e-10,2,1965
2.718382581615988e-10,1,1966
2.718381955624759e-10,2,1966
2.7183822630468966e-10,1,1967
2.718382508805036e-10,2,1967
2.7183822701111514e-10,1,1968
2.7183822262009634e-10,2,1968
2.718382426998594e-10,1,1969
2.7183822131227747e-10,2,1969
2.7183821666963695e-10,1,1970
2.7183819065646105e-10,2,1970
2.7183822940991245e-10,1,1971
2.718381784998442e-10,2,1971
2.718382629795222e-10,1,1972
2.7183822547967957e-10,2,1972
2.718382544515945e-10,1,1973
2.7183823683669733e-10,2,1973
2.7183824180369853e-10,1,1974
2.7183822849172873e-10,2,1974
2.718382010851307e-10,1,1975
2.7183825858172715e-10,2,1975
2.718382221000181e-10,1,1976
2.7183820602502684e-10,2,1976
2.7183822594724176e-10,1,1977
2.718382249308022e-10,2,1977
2.7183820368043964e-10,1,1978
2.7183819966465644e-10,2,1978
2.718382774603975e-10,1,1979
2.7183823268284776e-10,2,1979
2.718382411887526e-10,1,1980
2.7183818529643656e-10,2,1980
2.7183822568974374e-10,1,1981
2.718382356101936e-10,2,1981
2.718382203364955e-10,1,1982
2.718382198418283e-10,2,1982
2.718382386925465e-10,1,1983
2.718381754640781e-10,2,1983
2.7183824340289674e-10,1,1984
2.718382025555799e-10,2,1984
2.718382388560239e-10,1,1985
2.718382543973844e-10,2,1985
2.7183819163901926e-10,1,1986
2.718382154440332e-10,2,1986
2.718381910020505e-10,1,1987
2.718382350342112e-10,2,1987
2.718382300468812e-10,1,1988
2.718382027182102e-10,2,1988
2.718382059030541e-10,1,1989
2.718382421831693e-10,2,1989
2.7183823011464386e-10,1,1990
2.718382653181802e-10,2,1990
2.718382565962819e-10,1,1991
2.7183824005542253e-10,2,1991
2.718382448936747e-10,1,1992
2.7183822446324004e-10,2,1992
2.7183823705353776e-10,1,1993
2.718382256423099e-10,2,1993
2.718382244293587e-10,1,1994
2.7183823512230264e-10,2,1994
2.718382026301188e-10,1,1995
2.718382325066649e-10,2,1995
2.7183824442865364e-10,1,1996
2.71838234309151e-10,2,1996
2.7183824357230333e-10,1,1997
2.7183821763276635e-10,2,1997
2.7183823201877393e-10,1,1998
2.718382379615571e-10,2,1998
2.7183822788525314e-10,1,1999
2.718382148375576e-10,2,1999
2.718382338382007e-10,1,2000
2.718382485799621e-10,2,2000
