post_tax_coef,scenario,run
-0.0004338879754162365,2,480
-0.00258245394150719,1,481
-0.0018361724046978998,2,481
0.000840995829415855,1,482
0.0003089950909126657,2,482
0.0013034621540035755,1,483
-0.0009754982966460212,2,483
0.00040572029632995345,1,484
0.0013919852689947578,2,484
8.849875461833217e-05,1,485
-0.0007136222471049575,2,485
-7.161645302932758e-05,1,486
0.0018680136579325977,2,486
0.000996259409564374,1,487
-0.0005098089172390645,2,487
0.0006115598627460756,1,488
-0.0012844592491421673,2,488
-0.002879302633864915,1,489
-0.0019063488686482705,2,489
-0.00020097866792777395,1,490
0.0012258967752221985,2,490
0.0008908091937073908,1,491
0.0008540340298041295,2,491
-0.0011489349544025647,1,492
-0.001966946521802107,2,492
0.0006804376559534273,1,493
-0.00031128869938146025,2,493
0.0003870612518471409,1,494
0.0012599778138322796,2,494
0.0009041322832226265,1,495
0.00019847579485427635,2,495
-0.001313200978050527,1,496
-0.0017066215830854833,2,496
0.0014693799756680143,1,497
-0.0003106575288606205,2,497
0.0006067086046794988,1,498
0.0002566627703607909,2,498
0.0001833915339894,1,499
-0.0008426601997377329,2,499
-0.0007208610083892277,1,500
-0.00046984865275984285,2,500
-0.0009612273728137126,1,501
0.0012992527850868136,2,501
-0.0004885250492902405,1,502
-0.0004912486430099995,2,502
-0.0007368393552479346,1,503
-0.0004841029814969634,2,503
-0.0005904879830678217,1,504
0.00022336581171118535,2,504
0.0008344204593770891,1,505
-0.0012770589889691828,2,505
-0.001707293986069034,1,506
0.00044335750240322543,2,506
-0.001034958558623505,1,507
0.00032562273265556504,2,507
0.0009976711823489349,1,508
-0.0009614038793987478,2,508
-0.0004480591589282213,1,509
-0.0014527207288507586,2,509
0.0005133342025820604,1,510
0.0011482945364494693,2,510
-0.0010368179516746438,1,511
-0.0017078962675864421,2,511
-0.00019576254145071357,1,512
-0.0013071578919464357,2,512
-0.0011082146298175641,1,513
-4.853339535815537e-05,2,513
-0.0015275801363223039,1,514
-0.001969684686394466,2,514
-0.002134386489039264,1,515
-0.0006527712377900553,2,515
-0.0020219898719064586,1,516
-0.000759918046087065,2,516
-0.001680446646490807,1,517
-0.00313756789277571,2,517
0.00028814502047582336,1,518
0.00041945207354027804,2,518
0.0003339591738468233,1,519
-0.0007399168191523642,2,519
-0.0006324572759292136,1,520
0.001399620159108333,2,520
-0.0008373291318534844,1,521
-0.0028367598323082205,2,521
-0.00021515690194781817,1,522
-0.0005864798240033324,2,522
-0.00042349085723025943,1,523
9.438522206938374e-05,2,523
-0.0008550616899282925,1,524
-0.0007469010205350548,2,524
0.0009203801433177392,1,525
-0.001483256403198244,2,525
-0.001287445728342068,1,526
-1.3175334485394504e-05,2,526
5.612518326587667e-05,1,527
-0.00021669766708689252,2,527
-0.002237876431460648,1,528
-0.0027069257867889784,2,528
-0.002130064950396615,1,529
-0.0021273999368674108,2,529
-0.0021053009621426803,1,530
0.0003028690903696591,2,530
0.002409165657737501,1,531
-0.0004887890671506157,2,531
-0.0019458408626794425,1,532
-0.0004729136574454792,2,532
-0.00034994555517958075,1,533
-0.0019392257096694171,2,533
0.0009799886320813822,1,534
-0.0025201199890605873,2,534
0.0012369928139003734,1,535
0.00024287004810801408,2,535
0.000434161213346216,1,536
0.0011401910759821525,2,536
0.000858832560924537,1,537
0.001041313576750078,2,537
-0.0004857664885560039,1,538
0.0005104869184744635,2,538
-0.0015392902660404698,1,539
-0.0014635337393129133,2,539
-8.913243233101952e-05,1,540
0.00016452677838272643,2,540
-0.0003369937596037404,1,541
0.0008425816992364481,2,541
-0.0034414821362928,1,542
-0.002108313584096494,2,542
0.0009875234763394715,1,543
0.001358888052777827,2,543
-0.0024455602406093183,1,544
0.000888026246060087,2,544
0.0016695771144557572,1,545
-0.0015051290798498396,2,545
-0.0005434911220720204,1,546
9.332415862843713e-05,2,546
-0.0009469330454703343,1,547
0.0010268316347483064,2,547
0.0009922960055324483,1,548
-0.0011163285302248195,2,548
-0.0011792095847596709,1,549
-0.0033843998913493465,2,549
0.0005915011942797775,1,550
0.001389669354120071,2,550
-0.0017589172971439041,1,551
-0.0007156441923459101,2,551
5.631737694667313e-05,1,552
0.00037346474493158067,2,552
-0.0015625699857781468,1,553
-0.0010161202494472692,2,553
9.094370263818064e-05,1,554
-0.0007545537525850136,2,554
-0.0015734357398640032,1,555
-0.0005487446754806255,2,555
0.0005475242224921768,1,556
0.0004908150853694885,2,556
-0.000861619815257334,1,557
-0.0007535715295957918,2,557
-0.0003803884548870417,1,558
-0.0015904789105040955,2,558
0.0002556305149592396,1,559
-0.0019800018727166146,2,559
-0.0006736643022920246,1,560
0.00026779077389761023,2,560
0.0023839781919872778,1,561
0.0004979739031402059,2,561
-0.001257517470904745,1,562
-0.00024350905973999828,2,562
-0.0003464791724429369,1,563
-0.00029052101394851744,2,563
-0.0010696108413574554,1,564
-0.0024680097628276224,2,564
-0.0009980537684552118,1,565
0.0014378155798915886,2,565
0.0014075183670983918,1,566
-0.00012176218506588576,2,566
-0.0009714173818195157,1,567
-0.0003636514837802612,2,567
0.0007804664693695918,1,568
-0.00016930077971529157,2,568
-0.0008008633996287773,1,569
-0.0018607120701574858,2,569
-0.0004102700422974362,1,570
-0.0008680455155542647,2,570
-0.0008205043143647661,1,571
-0.0005577976391757726,2,571
0.0013643889035169052,1,572
-0.0007415563542298006,2,572
-0.0012337606119463686,1,573
0.0008800178386893277,2,573
0.0002105377024203731,1,574
0.0016222109487871426,2,574
-0.0006003337914588559,1,575
0.0005420634296735207,2,575
-0.002048973594334688,1,576
-0.0008539462473874514,2,576
0.00034101542928603344,1,577
-0.0011313619136758602,2,577
-0.00026326788430942996,1,578
-0.0008698852628804856,2,578
0.0013637844336864217,1,579
-0.0012229244951754857,2,579
-0.0013271616810894705,1,580
-0.0024840384186038235,2,580
-0.0002272081450486644,1,581
-0.00037856775340412013,2,581
0.00019373972521272132,1,582
0.00041865999913628623,2,582
0.000390994989571697,1,583
-0.00025663912524607536,2,583
-0.00019021941391588392,1,584
-0.0016131513012628664,2,584
0.0009145712109870313,1,585
-0.001853898106038667,2,585
-0.0006630348725035355,1,586
-0.0020565445371880263,2,586
0.0004220642823761146,1,587
-0.001112723237306768,2,587
-0.004455022981948062,1,588
-0.0019740169130301466,2,588
0.000988396553567003,1,589
0.0003226637219751205,2,589
-0.0039433385524011155,1,590
0.00010468918227341138,2,590
-0.0015614190353188753,1,591
-0.0014255945789021873,2,591
-0.0005350096152869644,1,592
-0.0015632622736760134,2,592
0.0019257186055992555,1,593
0.0017042914656557944,2,593
-0.001710533246622944,1,594
0.00044030249947643065,2,594
0.0010715080204727141,1,595
-0.0021742106631850522,2,595
-0.0009854318695259984,1,596
-0.001835590761403111,2,596
0.001598863537406932,1,597
0.00010709181929103827,2,597
-0.0013058974133295295,1,598
-0.0022146640890077624,2,598
-0.0004681499836364886,1,599
-0.0003771516611078476,2,599
0.00011229104606912036,1,600
0.00010189453746910554,2,600
-0.001015153655041063,1,601
-0.0015039505145550006,2,601
-0.00022667562207721615,1,602
0.00044946208139109273,2,602
-0.00155127887802059,1,603
-0.001201803786112267,2,603
-0.0006484022439467252,1,604
0.0007140605400798521,2,604
-0.00024695474391830437,1,605
0.0012793503047727642,2,605
0.001483693432678044,1,606
-0.0010795951069836004,2,606
-0.00014516465505338567,1,607
-0.0016791204621927724,2,607
-0.0010156978091309895,1,608
-0.0003451961812184993,2,608
0.00010986199492887251,1,609
0.0005036230726517525,2,609
0.0004767215654585288,1,610
-7.778431707353844e-05,2,610
0.0004706697819411985,1,611
0.0006928271983933985,2,611
-1.7047700397454065e-05,1,612
-0.0016563797654212502,2,612
-0.0020724112362210225,1,613
0.0005347719389853672,2,613
0.00022054286030679437,1,614
-0.001359684781113971,2,614
-0.000564951994824265,1,615
-0.0019295753520604292,2,615
9.857991016323735e-05,1,616
-0.0017933769056826306,2,616
-0.0008274681908342228,1,617
0.0003347830299822922,2,617
-0.00038158024541753337,1,618
0.000978078086526926,2,618
-2.8748518260203243e-05,1,619
-0.0011156690899607712,2,619
0.0009574670756720561,1,620
-0.0026021993616007835,2,620
-8.273659618213375e-05,1,621
-7.839393135366995e-05,2,621
0.0005681697669956342,1,622
0.0010622565549814492,2,622
-0.0030452479369290327,1,623
0.00011312031251964292,2,623
0.00046143969150312355,1,624
-0.0010944060332319498,2,624
0.000709469193247455,1,625
0.000994097899126625,2,625
-0.0006060029808347149,1,626
-0.00042593917844389526,2,626
-0.0002699695629277695,1,627
-0.00028693570691780504,2,627
-0.001995721348668364,1,628
-0.0023977919095262284,2,628
0.0013547109324631062,1,629
-0.0014419402472895682,2,629
0.0018533750116990055,1,630
-0.0010164131138460952,2,630
-0.002711678342823965,1,631
-0.0005577986330592646,2,631
-0.000926124384893097,1,632
0.001228024618613371,2,632
-0.0009068779963035006,1,633
-0.0012026685301765485,2,633
-0.0019115045636013744,1,634
-0.002589066120395179,2,634
-0.0016886733784700421,1,635
-0.002863089938558147,2,635
0.002194339129428391,1,636
0.0015677380933992102,2,636
-0.0005665934834728719,1,637
0.0007670565342951462,2,637
-0.002629075010428616,1,638
0.0003160732952342079,2,638
0.0010896987245252844,1,639
0.0005729134565867512,2,639
0.00012393322204827832,1,640
7.380033754074102e-05,2,640
-0.0010521867503031105,1,641
-0.0013076513817636237,2,641
-2.454916428536088e-05,1,642
0.00019374921733037094,2,642
0.00011374694049934278,1,643
-0.0021089344297972592,2,643
-0.002324168109964603,1,644
-0.0007229910447382842,2,644
-0.001477382429785173,1,645
0.0013380890699195972,2,645
-0.0020808905108756315,1,646
1.7497115471641755e-05,2,646
0.000880471504180841,1,647
0.0004996268684873708,2,647
0.0009619157969642164,1,648
0.00012271559301034018,2,648
0.0005759596440239252,1,649
0.000798096141191266,2,649
-0.00034937437103817393,1,650
0.0011162099604400317,2,650
0.0033915622751370528,1,651
0.00019141972275673588,2,651
0.0003185056645096322,1,652
0.0004018292687753139,2,652
-0.0014919442473575262,1,653
-0.0009413903999755198,2,653
-0.0001440179372067087,1,654
-0.002268844836800901,2,654
-0.0008770788755937246,1,655
-0.0013405188595466077,2,655
-0.0010717320089699402,1,656
0.000645672899472733,2,656
-0.0002817405669255688,1,657
0.001530509535114596,2,657
-0.0006269094580080498,1,658
-0.0006287109770956604,2,658
-0.002324947248219335,1,659
-0.002034201474182498,2,659
-0.0013055800063140688,1,660
0.001564833708776033,2,660
0.0013907788446476084,1,661
-0.001425424776876618,2,661
-0.002610002116714271,1,662
0.0010811904081735465,2,662
-0.002705383996368199,1,663
-0.0020796373083979587,2,663
-8.04789159109135e-05,1,664
-0.0014580757163520721,2,664
0.0016952553845058743,1,665
2.866778377982595e-05,2,665
-0.00011494238963205913,1,666
0.001361341063163966,2,666
-0.0004912704740677226,1,667
-0.0031390464879013447,2,667
0.0006641431189251068,1,668
-0.002890025023536042,2,668
-0.0012222336379357724,1,669
-0.0010724704743950769,2,669
-0.0012647572821253637,1,670
-0.0009710419858283494,2,670
-0.0002908852402824957,1,671
0.0008030325720168238,2,671
-0.0007319385653578546,1,672
-0.0014051053758826638,2,672
-0.003962239551077811,1,673
0.00014265939012905244,2,673
-0.0017705623197014752,1,674
0.0010107618542490276,2,674
0.0010188183970037308,1,675
0.0005706963447259319,2,675
-0.0009360297268279559,1,676
-0.001975553567379401,2,676
0.0006044019200496568,1,677
-0.00010755413936441085,2,677
0.0003230088735407445,1,678
-0.0002379098945726782,2,678
-0.0016021428405180414,1,679
0.0007040709868250119,2,679
-0.0004995910820718348,1,680
0.0007342541246856708,2,680
-0.000351355259878009,1,681
-0.0007063383666353001,2,681
-0.00039650481265383496,1,682
-0.002134964726700253,2,682
0.002082568303324381,1,683
0.0013614391003587754,2,683
0.0005925509466198945,1,684
1.278839128484992e-05,2,684
0.0008396462461883504,1,685
-0.0009322093142599178,2,685
-0.0010848206522829774,1,686
-0.00035547099514537586,2,686
-0.0009168781805735486,1,687
-0.00037284124406838253,2,687
-0.0009577362581353957,1,688
-0.0005270620278411376,2,688
-0.0005056155639507479,1,689
0.00021852843544394404,2,689
0.0008120028198946379,1,690
0.0011964219322452905,2,690
-0.002442809224797041,1,691
-0.0022098193791377577,2,691
-0.0015770350434320597,1,692
-0.0005527955043039801,2,692
0.0015934527368305171,1,693
-0.0006442450073274497,2,693
0.0009435610707194117,1,694
-0.001292834414790611,2,694
-0.00034713347307208597,1,695
-0.0011127013520097272,2,695
-0.0008964675702346491,1,696
-0.001782937440877787,2,696
-0.001196395914916331,1,697
0.0011566640933685392,2,697
-0.0014755552871679877,1,698
-0.0007094206759303021,2,698
0.0012460309211506163,1,699
-0.0016110718349280162,2,699
0.0005187068557127481,1,700
0.0012708559381093428,2,700
0.0006859703100158406,1,701
-0.0009270011481339614,2,701
1.047360824508674e-05,1,702
-0.0019532932087268674,2,702
0.0017366312893448842,1,703
-0.0006771483580510929,2,703
-6.658417964667633e-05,1,704
-0.0009415489210680557,2,704
-0.0008062314613695781,1,705
-0.00026262366785153934,2,705
0.0007137394966718776,1,706
-0.0003623053031920875,2,706
0.000800790536405924,1,707
-0.00033283780247792493,2,707
0.0018916078485505994,1,708
0.0013404634423061948,2,708
0.0005243282156690846,1,709
0.0006454184032503208,2,709
0.0010630453740068768,1,710
0.0002866001008167158,2,710
0.0012687180032822203,1,711
-0.0016665221625957283,2,711
0.0014166362677927825,1,712
0.001389368052165866,2,712
-0.001964402544064385,1,713
-0.0028866370872579488,2,713
0.0008677350217644492,1,714
-0.001202772571106904,2,714
-0.001363712272051355,1,715
-0.001496510847791798,2,715
-0.0005483338000285944,1,716
0.0005460308951786446,2,716
0.00036787726533009493,1,717
-0.0002698229636351701,2,717
-0.00030126974236397406,1,718
-0.0028472285100337733,2,718
0.0013421598753613462,1,719
-0.002634662527870477,2,719
-0.0016946176314185035,1,720
0.000875661901563597,2,720
-0.00023572316093343663,1,721
-0.002673201749776308,2,721
0.0019083685030411232,1,722
-0.00026089070781438626,2,722
0.002567219670143594,1,723
-0.001763544557550959,2,723
-0.0009767015726335389,1,724
0.00155920577492902,2,724
0.0002434695602904646,1,725
-0.0014089422849948873,2,725
-0.00028663006885383145,1,726
-0.0003855342879577644,2,726
0.002751394321179652,1,727
-0.0015014910430546278,2,727
-0.0007134642504062069,1,728
-6.142891498772982e-06,2,728
0.00013001223644127963,1,729
-1.8160131608469503e-05,2,729
0.0006055324311231719,1,730
7.627458362496576e-05,2,730
-0.0030025694523559514,1,731
-5.858434171045254e-05,2,731
0.001779776501913788,1,732
-0.0003513373612052628,2,732
-0.0007017189618925048,1,733
2.2373794151225054e-05,2,733
-0.0005122327139422973,1,734
0.001731464389737712,2,734
-0.00015587695842142422,1,735
7.84188950034969e-05,2,735
-4.275332885491455e-05,1,736
0.00024756450977653243,2,736
-0.0007448181497312276,1,737
-0.000470684195212728,2,737
0.00015247445027482688,1,738
0.0019532040817294974,2,738
-0.0013687267273959328,1,739
0.0005308435643996278,2,739
0.001294705049004684,1,740
-0.0007159918019339427,2,740
-0.0008592781704358776,1,741
-0.0009658263004711816,2,741
-0.0012324893879370584,1,742
-0.0010629316474074228,2,742
-0.0012917418864742316,1,743
0.0006875907707835719,2,743
-0.0012450972982146658,1,744
0.0003163991430658949,2,744
-0.00031486681295442255,1,745
0.0008444457323792379,2,745
-0.0008872186824375071,1,746
0.0003385631559629786,2,746
0.0017374901138427646,1,747
-0.0008130232326749617,2,747
0.0008275896278082274,1,748
-0.0013396705599867497,2,748
-0.00023517251621320062,1,749
0.0007383718134138565,2,749
0.000265555953909979,1,750
-0.00022615327066367698,2,750
0.0018920018830234598,1,751
0.0004673118024923357,2,751
0.0005374968780350666,1,752
-0.000705287448579715,2,752
0.00041902561434609424,1,753
-0.0009097888929396803,2,753
-0.0006185925300164848,1,754
0.00015383588246653572,2,754
-0.0014395836935719095,1,755
-0.0019693109633582735,2,755
0.0004620845760662163,1,756
-0.001844796294488451,2,756
-0.0008780195287469822,1,757
0.00028867051442209817,2,757
-0.001219984486251898,1,758
0.0003517037263151985,2,758
-0.002612373199687,1,759
-0.0018875504183065747,2,759
-0.000516692361412362,1,760
9.73616499737873e-05,2,760
-0.001608532914213933,1,761
0.001426651524167602,2,761
-0.00011749731928862418,1,762
0.001329187745405433,2,762
0.00018896500500328558,1,763
-0.0031302606608549833,2,763
-0.001749551621113551,1,764
-0.00029277180983655236,2,764
0.00030129551597005025,1,765
-0.0012676160241631583,2,765
0.001165733885638001,1,766
-0.0009045844000564874,2,766
-0.0007597867726966468,1,767
-0.0007442928020324973,2,767
0.0017053182192017819,1,768
0.0004298771187525533,2,768
0.0024240719791120096,1,769
0.00042857307514363916,2,769
0.0007852252635076489,1,770
-0.0007373334624624305,2,770
-0.000345360137321219,1,771
0.0002400012046051959,2,771
0.0013797203429979912,1,772
-0.002776406128297914,2,772
0.001945989033729034,1,773
-0.00169429540030472,2,773
-0.00040989306105982743,1,774
-0.00014143969794674596,2,774
-0.0021658421040227126,1,775
0.0006084121641343859,2,775
0.00022486492273700813,1,776
-0.0005657062179462325,2,776
0.00013846615816493076,1,777
-0.0029955308394307542,2,777
-0.0015173389840182792,1,778
-0.0012228721750479816,2,778
-0.001991317989975196,1,779
0.0005123538388117687,2,779
0.0004159984346800625,1,780
-0.0009375554633416639,2,780
-0.00037042710859617496,1,781
-0.0029802553319816048,2,781
0.0006864006616952113,1,782
-0.000632169925372892,2,782
0.0007654626157910936,1,783
-0.0017230089214543467,2,783
-0.0006769967200454191,1,784
0.0003580197874283735,2,784
-0.0013358991617255286,1,785
-0.004096117836838791,2,785
0.00024843916621693034,1,786
-0.002321400299501555,2,786
0.0004704450699734387,1,787
0.00048005631928716775,2,787
-0.0006422675825415588,1,788
-0.0016015068992399843,2,788
-0.000527548012185143,1,789
-0.0015169153992683898,2,789
0.0015717043423751327,1,790
-0.00043607721498008494,2,790
0.0016773024115976738,1,791
0.0008189344430373441,2,791
0.0004464353841056157,1,792
-0.0010187866093768036,2,792
-0.0009774912002630128,1,793
-0.0003361224510900595,2,793
0.0007069030040358734,1,794
0.0001289918382355483,2,794
-0.0002950784737839338,1,795
-0.001872944836880503,2,795
2.795080770809492e-05,1,796
-0.0011456398424527531,2,796
-0.002871632940323979,1,797
0.0009199217188463305,2,797
-0.002707504760926834,1,798
-0.0014624063591872946,2,798
-0.0021258270686617697,1,799
-0.0005256222123951949,2,799
-0.00013673926569708898,1,800
-0.00028824981225621555,2,800
-0.0019682338838807574,1,801
-0.0013790350938220927,2,801
0.0029908416270821216,1,802
-0.0009159262913201044,2,802
0.0014062017508287548,1,803
-0.0008435642342555605,2,803
-4.880029924639227e-05,1,804
0.0010698513637998792,2,804
-0.0009296239040158026,1,805
0.000707183245539412,2,805
0.0015271746967025286,1,806
0.002214367703611635,2,806
-0.0006006616090077051,1,807
-0.0010816655394624963,2,807
0.0003221639359483598,1,808
0.00035510622518972147,2,808
-0.0011093174125879853,1,809
-0.0012740976156531349,2,809
-0.00030519447945557524,1,810
-0.0015872481874572015,2,810
0.00015590643233327477,1,811
0.0013621675149269815,2,811
-0.0017049655341114561,1,812
0.0007029847102548064,2,812
-0.002305233481486025,1,813
0.000750519742849806,2,813
0.0007457011003890295,1,814
0.0014410282537849412,2,814
-0.0010488085303380751,1,815
0.000291479790410924,2,815
-0.0008703708942321293,1,816
0.0009534610449483281,2,816
0.0007032497113862565,1,817
0.0014552157240645157,2,817
-0.0021108749125520075,1,818
0.001520592876709189,2,818
-0.00030211544087813407,1,819
0.0019455026025763389,2,819
0.0013132280369851988,1,820
-0.001736882594807741,2,820
3.423491558869368e-05,1,821
0.001163207192925625,2,821
-0.001304440506262843,1,822
-0.002064291286766492,2,822
-0.0009719230408004471,1,823
-0.0006834517786169503,2,823
-2.7511079041998337e-05,1,824
-0.0014354511206515702,2,824
0.0006101129677587203,1,825
0.0019510155456923515,2,825
-0.0014037381345332858,1,826
-0.0005072823946277276,2,826
-0.00017809194102036811,1,827
-0.0006716240013133718,2,827
-0.0009425397065593898,1,828
-0.0005706771805277073,2,828
-0.0005217521798158715,1,829
-0.00031843521043193126,2,829
-0.00036468766636410033,1,830
0.0015047607932227474,2,830
-0.002625712902865931,1,831
0.0006591652807768545,2,831
-0.0008291478031602262,1,832
0.0015565177873007935,2,832
-0.0022490452808563016,1,833
0.0008375230059987418,2,833
0.00031382435704671027,1,834
0.0009001615721982321,2,834
0.0009331918250898149,1,835
-0.0008050299535546164,2,835
0.0011904528267019838,1,836
0.0004454773950320764,2,836
0.0015819449059336277,1,837
-0.0018834178990640993,2,837
0.0014795473017205564,1,838
-0.0012442738311476732,2,838
-0.0008963869821055502,1,839
-0.00033604922012002935,2,839
-0.0016307351216506964,1,840
-0.0011590673898573118,2,840
-0.0009092652792347612,1,841
-0.0008290517474819747,2,841
-0.0010763895714699474,1,842
9.681361280949028e-05,2,842
-0.0020786999606088,1,843
0.00021308548848678033,2,843
-0.0010225772358153002,1,844
-0.0016239726319804333,2,844
-0.0013867496892035495,1,845
-0.00011728260240475029,2,845
-0.0008326824148824647,1,846
-0.0011319568467503623,2,846
-0.002090233787249012,1,847
-0.0013617444979843467,2,847
1.0070335940262672e-05,1,848
6.623623242439923e-05,2,848
-0.0013421699191706643,1,849
-0.0016889380902904603,2,849
2.9432808227035065e-05,1,850
-0.0012363594146752742,2,850
0.00044354545023333553,1,851
7.887586643463214e-05,2,851
-0.0009813468249058905,1,852
-0.000633576205708219,2,852
0.001177402151355126,1,853
3.5902233684759934e-05,2,853
0.0010447221856229858,1,854
-0.0021111621140805516,2,854
-0.0016028418956452414,1,855
-0.0011405924540000716,2,855
-0.002084313696806936,1,856
-0.000931300670589872,2,856
-0.0019904511737832854,1,857
-0.00016628287550995256,2,857
0.0003529358841172418,1,858
-0.0002929507754549954,2,858
-0.00045908481466790704,1,859
-0.0010243576081308426,2,859
0.0013364912654672864,1,860
-0.0009188382120696886,2,860
-0.001141901494766469,1,861
-0.0017809271113013616,2,861
9.702638004148845e-06,1,862
0.0006810087191805908,2,862
0.0008745790226491455,1,863
0.0015124756284055699,2,863
0.0004516047305764846,1,864
-0.0024456103042680795,2,864
0.0009726186673693273,1,865
-0.0004894918027187395,2,865
0.00020677698988368152,1,866
-0.0018607366939598483,2,866
0.0014026927258708266,1,867
-0.001935040165134311,2,867
0.0015436881757064963,1,868
0.0026314078723764403,2,868
7.884567491457998e-06,1,869
9.278009134531708e-05,2,869
-0.001449651103205728,1,870
-0.0018115757070766671,2,870
-0.0007507019843159305,1,871
-0.0007425422700652633,2,871
-0.002860286768619039,1,872
-0.0010313373772061949,2,872
-0.00043015094453326797,1,873
-0.0017618153813066797,2,873
-0.0006134046799772653,1,874
-0.0023937852132547397,2,874
-0.0018754242544252418,1,875
-0.0034326385127531815,2,875
0.00021133249537308617,1,876
-0.0015627034547755216,2,876
-0.00022886157090743902,1,877
-0.0005840644268693721,2,877
0.0011169998510687702,1,878
0.00047216340922087057,2,878
0.000834849355112097,1,879
0.0006010367311339818,2,879
-6.624604438766426e-05,1,880
0.00041928003818322694,2,880
-0.0010727018339719797,1,881
-0.0005583823774760622,2,881
-0.00041224849466103564,1,882
0.0011693655353231594,2,882
-0.00047604936562871836,1,883
0.00037155159648937007,2,883
0.000348366588774437,1,884
-0.00040990287073763485,2,884
0.0007420186270509246,1,885
-0.0017000098874181868,2,885
-0.0006523858337377045,1,886
0.001036794334224662,2,886
-0.0005120564015216494,1,887
0.0011221577394438928,2,887
-0.001181259746863741,1,888
-0.000959477300226962,2,888
-0.0003679474860846677,1,889
-0.0008476544323928266,2,889
6.609004948984684e-05,1,890
-0.00021741291119009568,2,890
0.001058541845504849,1,891
-0.0020853947811785923,2,891
0.003907572302062049,1,892
-0.003051701615465836,2,892
0.001425209607833895,1,893
-0.0008633055174015424,2,893
0.0008197969108832211,1,894
-0.0010510467006246077,2,894
-0.0013494198415888062,1,895
-0.00045015005105573583,2,895
-0.0008388143674386453,1,896
0.0009051819059999865,2,896
-0.00014426517779875947,1,897
-0.0018898277182644602,2,897
-0.001133867403387314,1,898
-0.0022886757043056377,2,898
4.42312736224761e-05,1,899
0.002031010891037106,2,899
-0.00021804976823029177,1,900
0.00020252056270074546,2,900
-0.001941269773960848,1,901
0.0015836926313853945,2,901
0.0005378522077616084,1,902
-0.00018392688692535065,2,902
-0.0008817424752309176,1,903
-4.2503184214345014e-05,2,903
0.0008117407182846003,1,904
0.0025155786485074796,2,904
-0.0018482889760200881,1,905
-0.0017765843584051852,2,905
0.0013428692570124285,1,906
-0.0013007736209205284,2,906
-0.002264260146211455,1,907
0.0005051470328654604,2,907
0.0021479732662838735,1,908
0.00046008727446874415,2,908
0.0015438426532946234,1,909
0.0002678749421072587,2,909
-0.0008395297406788692,1,910
-0.001079018818068279,2,910
-0.000997595953408887,1,911
-0.0003163976735276341,2,911
-0.0037581469656719087,1,912
8.905676821003547e-05,2,912
0.0006851832203444682,1,913
-0.0015251121992986858,2,913
-0.001965043573257662,1,914
0.0016008799023050438,2,914
-0.0006455554752657217,1,915
0.000354139420742742,2,915
1.339104459250417e-05,1,916
0.0005579989584471384,2,916
-0.0007848605590090125,1,917
-0.00021526052505311643,2,917
-0.0013634959666790395,1,918
0.0003137289847372881,2,918
-0.0008296925731601126,1,919
-0.0007974427295002926,2,919
-0.001251295603040016,1,920
-0.0002139515197273698,2,920
0.0005507187363705547,1,921
-0.0006728120677357166,2,921
-6.272127858337987e-05,1,922
0.0009357781958254929,2,922
-0.001027875498799304,1,923
-8.446687594942823e-05,2,923
0.0009035833537146878,1,924
0.0002601430002797591,2,924
-0.0005098927153645587,1,925
-0.003167038894076318,2,925
-0.00010807534539047535,1,926
-3.773268008952913e-05,2,926
-0.0018987175487096817,1,927
0.0005534869812046173,2,927
-0.0037746796356798416,1,928
-5.561811292765781e-05,2,928
-0.0005743650704555644,1,929
-0.0011340787112627904,2,929
0.001639000614128207,1,930
-0.0012220202471726195,2,930
-0.00033234082228735505,1,931
-0.0010689171981018702,2,931
-0.0008761304722233779,1,932
0.0003910661339362958,2,932
-0.001614845034996074,1,933
0.0007442301542428319,2,933
9.626358618940596e-05,1,934
2.1173643037916193e-06,2,934
0.0024031543391760763,1,935
-0.00010924182282404374,2,935
0.0015249620604415382,1,936
0.0011628316239404432,2,936
-0.0002464340639603609,1,937
-0.0036348486324842837,2,937
-6.49763655013962e-05,1,938
-0.0008397125847242299,2,938
-0.0009922187589494137,1,939
-0.0004853743637084755,2,939
0.0005588514723467682,1,940
-0.002624507454169322,2,940
0.00014937165668876386,1,941
-0.0021748558592337318,2,941
-0.0014647247561848761,1,942
-0.001616319968497375,2,942
-0.0004900728884165459,1,943
-0.0002275030210601205,2,943
-0.0007948494546231487,1,944
0.0005477128504806436,2,944
-0.0008882147014950389,1,945
-0.0005289115896226805,2,945
-0.0006369102988362196,1,946
-0.0011302036513132683,2,946
0.0009932627042889871,1,947
-0.00015650865830109303,2,947
-0.0009104533633868797,1,948
-0.0018687747621924742,2,948
-0.000831924450844012,1,949
0.0007930589076341712,2,949
0.001983912582307708,1,950
-0.0019904069350028183,2,950
0.0009442528698553197,1,951
-0.0008509096033647898,2,951
-0.003149273042832789,1,952
-0.0007849204868447125,2,952
0.0015771842747142612,1,953
-0.0010216003220709221,2,953
-0.0016984493560566899,1,954
-0.0005379974584487987,2,954
-0.00029171734896913623,1,955
0.0017890673429957977,2,955
-0.00019484926840658643,1,956
-0.00096465178264305,2,956
-0.000456988689400706,1,957
-0.0007973582047845554,2,957
-0.0005706156767462385,1,958
-0.0003363922370810202,2,958
3.3144632930210304e-05,1,959
-0.002283397687763617,2,959
-0.0004509754298745231,1,960
-0.0003875111825710403,2,960
0.0004593674747150776,1,961
0.002304288035589761,2,961
-0.0024541012429201573,1,962
