"estrato","despesa1","preco_por_kg1","preco_com_reforma11","preco_com_reforma21","qgrama_dia1","calreal1","despesa2","preco_por_kg2","preco_com_reforma12","preco_com_reforma22","qgrama_dia2","calreal2","despesa3","preco_por_kg3","preco_com_reforma13","preco_com_reforma23","qgrama_dia3","calreal3","despesa4","preco_por_kg4","preco_com_reforma14","preco_com_reforma24","qgrama_dia4","calreal4","despesa5","preco_por_kg5","preco_com_reforma15","preco_com_reforma25","qgrama_dia5","calreal5","despesa6","preco_por_kg6","preco_com_reforma16","preco_com_reforma26","qgrama_dia6","calreal6","nfam","n_mais65anos","n_5anos","n_8esc","n_0esc","n_12esc","sexofem","renda_total","anos_estudo_dom","uf","peso","peso_final","area","regiao","capital_interior","renda_pc_est","quintil_rendapc","tercil_rendapc","duo_rendapc","p_n_mais65anos","p_n_5anos","p_n_8esc","p_n_0esc","p_n_12esc","p_sexofem","media_preco3","preco3_imp","media_preco3_nacional","media_preco3_","despesa3imp","flag_preco3_imp","media_preco4","preco4_imp","media_preco4_nacional","media_preco4_","despesa4imp","flag_preco4_imp","ln_preco_por_kg1","resid_preco_por_kg1","ln_corr_preco_por_kg1","preco_corr_preco_por_kg1","ln_preco_por_kg2","resid_preco_por_kg2","ln_corr_preco_por_kg2","preco_corr_preco_por_kg2","ln_preco_por_kg3","resid_preco_por_kg3","ln_corr_preco_por_kg3","preco_corr_preco_por_kg3","ln_preco_por_kg4","resid_preco_por_kg4","ln_corr_preco_por_kg4","preco_corr_preco_por_kg4","ln_preco_por_kg5","resid_preco_por_kg5","ln_corr_preco_por_kg5","preco_corr_preco_por_kg5","ln_preco_por_kg6","resid_preco_por_kg6","ln_corr_preco_por_kg6","preco_corr_preco_por_kg6","ln_preco_com_reforma11","resid_preco_com_reforma11","ln_corr_preco_com_reforma11","preco_corr_preco_com_reforma11","ln_preco_com_reforma12","resid_preco_com_reforma12","ln_corr_preco_com_reforma12","preco_corr_preco_com_reforma12","ln_preco_com_reforma13","resid_preco_com_reforma13","ln_corr_preco_com_reforma13","preco_corr_preco_com_reforma13","ln_preco_com_reforma14","resid_preco_com_reforma14","ln_corr_preco_com_reforma14","preco_corr_preco_com_reforma14","ln_preco_com_reforma15","resid_preco_com_reforma15","ln_corr_preco_com_reforma15","preco_corr_preco_com_reforma15","ln_preco_com_reforma16","resid_preco_com_reforma16","ln_corr_preco_com_reforma16","preco_corr_preco_com_reforma16","ln_preco_com_reforma21","resid_preco_com_reforma21","ln_corr_preco_com_reforma21","preco_corr_preco_com_reforma21","ln_preco_com_reforma22","resid_preco_com_reforma22","ln_corr_preco_com_reforma22","preco_corr_preco_com_reforma22","ln_preco_com_reforma23","resid_preco_com_reforma23","ln_corr_preco_com_reforma23","preco_corr_preco_com_reforma23","ln_preco_com_reforma24","resid_preco_com_reforma24","ln_corr_preco_com_reforma24","preco_corr_preco_com_reforma24","ln_preco_com_reforma25","resid_preco_com_reforma25","ln_corr_preco_com_reforma25","preco_corr_preco_com_reforma25","ln_preco_com_reforma26","resid_preco_com_reforma26","ln_corr_preco_com_reforma26","preco_corr_preco_com_reforma26","lndespesa1","ln_hat1","despesa1_hat","lndespesa2","ln_hat2","despesa2_hat","lndespesa3","ln_hat3","despesa3_hat","lndespesa4","ln_hat4","despesa4_hat","lndespesa5","ln_hat5","despesa5_hat","lndespesa6","ln_hat6","despesa6_hat","gasto_total_atualhat","lndespesa","w_despesahat1","w_despesahat2","w_despesahat3","w_despesahat4","w_despesahat5","w_despesahat6"
2406,1124697.72207109,1622034.74942674,1471117.5055253,1471117.5055253,41798003.1383787,121413812.173227,798514.252665578,1709254.39973069,1692331.07759369,1692331.07759369,24827860.3636432,8403922.88457957,358110.187727653,344145.926330164,362212.905438734,362212.905438734,6013989.61391543,7486699.36419075,103432.74126479,155405.213428963,136878.851046564,136878.851046564,3449587.09033931,5486034.31657377,343030.467105661,446203.898922774,388284.975976944,388284.975976944,10909113.9050673,57587676.7409044,2051787.82374424,4983124.68686867,5349345.29956452,6394633.22231579,29419531.8424956,78739806.4307818,593952.4825088,36053.61409627,48372.03950479,385904.57100396,117237.1400531,120730.58501443,303526.93852598,491709489.048751,7.48946571350098,24,557.57905427766,749.062157836154,1,2,2,827.859985351562,2,1,1,6.07011747360229,8.14409255981445,64.972297668457,19.7384719848633,20.3266410827637,51.102897644043,1033217.375,358110.1875,1165557.25,1033217.375,358110.1875,0,731340.1875,103432.7421875,463613.125,731340.1875,103432.7421875,0,14.2991914749146,-0.600212752819061,14.2065830230713,1478565.625,14.3515682220459,-0.0526398904621601,14.5023679733276,1987460,12.7488212585449,-0.568775415420532,12.9397172927856,416531.46875,11.9537916183472,-1.45664536952972,11.4667892456055,95491.1875,13.0085315704346,-0.411684334278107,13.1516265869141,514847.78125,15.4215679168701,0.587459862232208,15.6970987319946,6563921,14.2015333175659,-0.589611947536469,14.1128330230713,1346249.375,14.3416175842285,-0.0523078590631485,14.4914827346802,1965943.25,12.7999877929688,-0.568402588367462,12.9795446395874,433455.59375,11.8268518447876,-1.46336102485657,11.3372573852539,83889.640625,12.8694944381714,-0.47164461016655,13.0029935836792,443739.78125,15.4924850463867,0.587811172008514,15.7582855224609,6978088,14.2015333175659,-0.589611947536469,14.1128330230713,1346249.375,14.3416175842285,-0.0523078590631485,14.4914827346802,1965943.25,12.7999877929688,-0.568402588367462,12.9795446395874,433455.59375,11.8268518447876,-1.46336102485657,11.3372573852539,83889.640625,12.8694944381714,-0.47164461016655,13.0029935836792,443739.78125,15.6709699630737,0.586980283260345,15.936767578125,8341616.5,13.9330244064331,14.5324068069458,2048066.625,13.5905084609985,13.7759208679199,961183.75,12.7885961532593,13.0300769805908,455921.96875,11.5466766357422,12.6416940689087,309184.6875,12.7455749511719,12.9961175918579,440699.09375,14.5342216491699,14.0003662109375,1203044.75,5418101,15.5052556991577,0.378004521131516,0.177402332425117,0.0841479301452637,0.0570651404559612,0.0813382938504219,0.222041770815849
2407,1573665.9926741,2654435.01213582,2392633.39749681,2392633.39749681,51331034.2832836,144704288.001974,1276864.28694263,2446763.79877267,2380098.62072055,2380098.62072055,53788007.369376,18215650.1284726,874243.345506881,1261812.67195549,1338005.5615425,1338005.5615425,11846928.8810215,14530415.5373964,160482.266584104,311609.370549375,274468.414835483,274468.414835483,1079624.28011777,4932643.56652548,385756.163655451,549212.338470605,503191.872598854,503191.872598854,12633518.7772979,63579271.2721369,2109094.68587552,4436835.97484696,4790421.54430628,5729690.98358215,31960268.2526265,76561465.0412014,804098.64326586,96618.36304742,55796.29765483,451965.34237706,126981.40901893,242229.14275579,426854.48563397,832252647.129445,8.26609325408936,24,461.511350660204,620.00300323099,1,2,2,1035.01306152344,3,2,1,12.0157346725464,6.93898677825928,56.2076988220215,15.7917699813843,30.1243076324463,53.0848426818848,1699425.625,874243.375,1165557.25,1699425.625,874243.375,0,912136.4375,160482.265625,463613.125,912136.4375,160482.265625,0,14.7917423248291,-0.264234989881516,14.5425605773926,2068968.125,14.7102766036987,0.0919779762625694,14.6469860076904,2296705,14.048059463501,0.570685386657715,14.0791778564453,1301695,12.6495056152344,-0.746510446071625,12.1769237518311,194254.375,13.2162408828735,-0.453567892313004,13.1097431182861,493729.53125,15.3054523468018,0.223218187689781,15.332857131958,4560109,14.6879053115845,-0.258471429347992,14.4439735412598,1874726.875,14.6826524734497,0.0759603455662727,14.6197509765625,2234998.25,14.1066904067993,0.584788858890533,14.1327362060547,1373312.375,12.5225915908813,-0.752770125865936,12.0478477478027,170731.5625,13.1287269592285,-0.45715457201004,13.0174837112427,450216.4375,15.3821287155151,0.233917102217674,15.4043912887573,4898263.5,14.6879053115845,-0.258471429347992,14.4439735412598,1874726.875,14.6826524734497,0.0759603455662727,14.6197509765625,2234998.25,14.1066904067993,0.584788858890533,14.1327362060547,1373312.375,12.5225915908813,-0.752770125865936,12.0478477478027,170731.5625,13.1287269592285,-0.45715457201004,13.0174837112427,450216.4375,15.5611724853516,0.23361773788929,15.5834054946899,5858508,14.2689180374146,14.6566638946533,2319040,14.0599174499512,14.117938041687,1353139.5,13.6811141967773,13.2875556945801,589810,11.9859390258789,12.6471662521362,310881.25,12.8629608154297,13.2715921401978,580469.25,14.5617694854736,14.3184051513672,1653500.5,6806840.5,15.7334384918213,0.340692579746246,0.19879113137722,0.0866495966911316,0.0456718876957893,0.0852773413062096,0.242917478084564
2408,903655.107072965,1614029.20399778,1447704.84879812,1447704.84879812,30440491.6558837,91568844.2214751,488653.256400452,779303.513739497,686101.550203691,686101.550203691,16067619.0583326,5045172.15370932,334812.975627941,395080.633392514,417036.34317402,417036.34317402,4942052.22464096,6175152.06190876,111399.67584863,217369.010780122,191620.549883578,191620.549883578,1351079.53913552,4085934.83829432,189278.884201342,320626.634456582,289109.495172115,289109.495172115,8065960.32304591,40007211.2891586,837516.582521149,2479290.17559501,2645647.94578952,3167333.32052479,11313389.795168,32542144.6783351,369934.48307575,29578.42154744,26224.40305637,215991.18083487,62645.43615958,107634.38352731,187659.24897482,306093784.039333,8.30216121673584,24,370.790222641247,498.126538549448,1,2,2,827.427001953125,2,1,1,7.99558401107788,7.08893156051636,58.3863334655762,16.9341983795166,29.0955257415771,50.7276992797852,1033217.375,334812.96875,1165557.25,1033217.375,334812.96875,0,731340.1875,111399.6796875,463613.125,731340.1875,111399.6796875,0,14.294243812561,-0.514142215251923,14.2926530838013,1611463.125,13.5661554336548,-0.770262777805328,13.7847452163696,969703.125,12.8868455886841,-0.323037803173065,13.1854553222656,532562.375,12.2893514633179,-0.98147714138031,11.9419574737549,153577.015625,12.678032875061,-0.731082260608673,12.8322286605835,374081.375,14.7234830856323,-0.0832967013120651,15.0263423919678,3356275.25,14.185489654541,-0.51324063539505,14.1892042160034,1453092,13.4387807846069,-0.887243151664734,13.6565475463867,853027.9375,12.9409284591675,-0.31509792804718,13.2328491210938,558410.1875,12.163272857666,-0.987101256847382,11.8135166168213,135065.703125,12.5745611190796,-0.749930202960968,12.7247076034546,335946.625,14.788426399231,-0.0847479701042175,15.0857257843018,3561619,14.185489654541,-0.51324063539505,14.1892042160034,1453092,13.4387807846069,-0.887243151664734,13.6565475463867,853027.9375,12.9409284591675,-0.31509792804718,13.2328491210938,558410.1875,12.163272857666,-0.987101256847382,11.8135166168213,135065.703125,12.5745611190796,-0.749930202960968,12.7247076034546,335946.625,14.9684009552002,-0.0840945243835449,15.2656927108765,4263891,13.7142028808594,14.511266708374,2005224.75,13.0994081497192,13.8019723892212,986553.0625,12.7213277816772,13.0420169830322,461398.3125,11.6208801269531,12.6538887023926,312978.15625,12.1509771347046,13.050745010376,465443.03125,13.6381959915161,13.9857425689697,1185579.875,5417177.5,15.5050859451294,0.370160430669785,0.182115703821182,0.0851731970906258,0.0577751323580742,0.0859198421239853,0.218855649232864
2409,1735197.88070847,2134306.94836065,1939577.32989252,1939577.32989252,65541757.2706952,200030863.861651,442559.712484203,849141.665691287,840734.326667856,840734.326667856,15651573.7599573,4570235.79091973,334168.725671438,765950.083030869,828012.525507289,828012.525507289,3787413.35783553,5085722.95484304,211247.110858549,363002.800040552,323194.572520921,323194.572520921,3834117.39358145,7522204.83253578,453207.131198314,611482.369632959,563900.688094394,563900.688094394,13927751.4866039,75718857.6335387,1338295.38380318,3006738.33694915,3272964.42073076,3916756.54931562,18513780.3234923,61098628.6192747,565589.77581127,43924.77589652,30631.97134135,397904.15460416,103307.64209806,73398.23678329,265310.81437731,344948753.806352,6.61689901351929,24,950.184762477557,1111.67378233703,2,2,2,609.892150878906,1,1,1,7.76619005203247,5.41593456268311,70.3520736694336,18.2654724121094,12.9772920608521,46.9086990356445,482241.59375,334168.71875,1165557.25,489548.3125,334168.71875,0,368735.1875,211247.109375,463613.125,368735.1875,211247.109375,0,14.5736522674561,0.868408620357513,15.6752042770386,6421769.5,13.6519813537598,0.0670987665653229,14.622106552124,2240269,13.5488719940186,0.72999382019043,14.238486289978,1526497.25,12.8021659851074,0.457262635231018,13.3806972503662,647385.5,13.3236417770386,0.648010432720184,14.2113218307495,1485588.875,14.9163665771484,0.924099683761597,16.0337390899658,9191035,14.4779806137085,0.86285126209259,15.5652961730957,5753369,13.6420307159424,0.0681687071919441,14.6119594573975,2217651.75,13.6267833709717,0.7492995262146,14.2972469329834,1618883,12.6860094070435,0.461364090442657,13.2619819641113,574917.5625,13.2426338195801,0.647737383842468,14.1223754882812,1359157.375,15.0012063980103,0.938680469989777,16.1091537475586,9910980,14.4779806137085,0.86285126209259,15.5652961730957,5753369,13.6420307159424,0.0681687071919441,14.6119594573975,2217651.75,13.6267833709717,0.7492995262146,14.2972469329834,1618883,12.6860094070435,0.461364090442657,13.2619819641113,574917.5625,13.2426338195801,0.647737383842468,14.1223754882812,1359157.375,15.1807746887207,0.938987731933594,16.2887744903564,11861098,14.3666324615479,13.801570892334,986157.0625,13.0003309249878,12.8878889083862,395493.21875,12.7194013595581,12.4091300964355,245028.578125,12.2607841491699,11.6242294311523,111773.4609375,13.0241041183472,12.5313920974731,276894.5625,14.1069068908691,13.1833019256592,531416.8125,2546763.75,14.7503337860107,0.387219697237015,0.155292466282845,0.096211738884449,0.0438884310424328,0.10872408747673,0.208663567900658
2410,3550383.34758976,3339798.75509862,3062166.15968033,3062166.15968033,143528399.568408,441450135.439589,1029218.98536208,1450193.75313454,1435835.41443863,1435835.41443863,43473994.9686501,15392010.5205645,1702526.63878409,1400693.99640068,1457320.76595201,1457320.76595201,25709526.2515801,35718203.5749782,535659.192719803,872102.484412353,775891.874147609,775891.874147609,3632463.58345997,18074866.1440544,672859.480739329,829825.516152425,773591.816037594,773591.816037594,27491652.8383368,153567577.931942,2569484.34421331,5506862.01471302,5959268.1302164,7125406.10390704,39913018.3916517,129039195.780556,1054724.30385082,70531.11967119,63975.5458832899,690895.24701391,153713.08025331,194247.33077425,518801.79704697,557068964.945796,6.52231931686401,24,1208.0533563653,1622.92153364747,2,2,2,528.165466308594,1,1,1,6.68716192245483,6.06561803817749,65.5048217773438,14.5737686157227,18.4168815612793,49.1883811950684,482241.59375,1702526.625,1165557.25,489548.3125,1702526.625,0,368735.1875,535659.1875,463613.125,368735.1875,535659.1875,0,15.0214214324951,1.0557154417038,15.8625106811523,7744633.5,14.1872081756592,0.350001931190491,14.9050102233887,2972786.25,14.1524782180786,1.07098615169525,14.5794792175293,2146779.25,13.6786623001099,1.13109588623047,14.0545301437378,1270003.375,13.6289710998535,0.718542158603668,14.2818536758423,1594153.875,15.521505355835,1.28710806369781,16.3967475891113,13213474,14.9346332550049,1.05942702293396,15.7618713378906,7003155,14.1772575378418,0.35156124830246,14.8953523635864,2944213.75,14.1921100616455,1.05286824703217,14.6008148193359,2193074,13.5617685317993,1.13432145118713,13.9349393844604,1126853,13.5587997436523,0.727767288684845,14.2024049758911,1472401,15.6004581451416,1.29516851902008,16.4656429290771,14155912,14.9346332550049,1.05942702293396,15.7618713378906,7003155,14.1772575378418,0.35156124830246,14.8953523635864,2944213.75,14.1921100616455,1.05286824703217,14.6008148193359,2193074,13.5617685317993,1.13432145118713,13.9349393844604,1126853,13.5587997436523,0.727767288684845,14.2024049758911,1472401,15.7791776657104,1.29462683200836,16.6444149017334,16926904,15.0825662612915,14.1402883529663,1383723.125,13.844310760498,13.2621812820435,575032.1875,14.3476238250732,12.7991132736206,361896.40625,13.1912536621094,11.8677377700806,142591.296875,13.4192914962769,12.9103765487671,404487.6875,14.7592153549194,13.5336828231812,754403.625,3622134.5,15.1025743484497,0.382018715143204,0.15875506401062,0.0999124720692635,0.0393666476011276,0.111671082675457,0.208275988698006
2411,988623.542309393,1107678.65890894,1002629.39557531,1002629.39557531,38538347.0318881,123639876.10006,551556.365563692,1121502.70764106,1110398.71803258,1110398.71803258,15919415.8017825,5899331.4694756,419898.901239124,742678.762648696,795253.311211263,795253.311211263,5911265.0488275,7256819.71702822,175226.284124017,417441.431853324,371389.174626183,371389.174626183,1431357.51529575,7122327.51835986,273015.125881521,432876.969020442,387726.475809297,387726.475809297,12312878.2417475,48905203.49677,675516.051143609,1628883.05146925,1770859.36642041,2117348.98865765,10849312.1348216,26684843.8008933,673478.53454092,39720.05956354,68717.70860656,522713.99066334,131754.06769256,89681.391093,311554.85362676,391131168.04215,5.52265167236328,24,915.953836947341,1230.50956149662,2,2,2,580.762634277344,1,1,1,5.89774703979492,10.2033996582031,77.6140518188477,19.5632171630859,13.3161468505859,46.2605476379395,482241.59375,419898.90625,1165557.25,489548.3125,419898.90625,0,368735.1875,175226.28125,463613.125,368735.1875,175226.28125,0,13.9177770614624,0.220232263207436,15.0270280838013,3358577.5,13.9301795959473,0.398820459842682,14.9538288116455,3121514.25,13.5180187225342,0.688083827495575,14.1965770721436,1463845,12.9418992996216,0.48504164814949,13.4084758758545,665621.125,12.9782085418701,0.405517548322678,13.9688291549683,1165696.25,14.3034048080444,0.393389135599136,15.5030279159546,5406043,13.81813621521,0.20868107676506,14.9111261367798,2991023.25,13.9202299118042,0.398993998765945,14.9427843093872,3087228.5,13.5864162445068,0.691640019416809,14.2395868301392,1528178.125,12.825005531311,0.488145768642426,13.288763999939,590523.0625,12.8680553436279,0.369480490684509,13.8441181182861,1029020.6875,14.3869752883911,0.40098312497139,15.5714569091797,5788923.5,13.81813621521,0.20868107676506,14.9111261367798,2991023.25,13.9202299118042,0.398993998765945,14.9427843093872,3087228.5,13.5864162445068,0.691640019416809,14.2395868301392,1528178.125,12.825005531311,0.488145768642426,13.288763999939,590523.0625,12.8680553436279,0.369480490684509,13.8441181182861,1029020.6875,14.5656757354736,0.400439888238907,15.7502269744873,6922081,13.8040685653687,13.9534206390381,1147872.375,13.2204990386963,13.1125545501709,495119.5625,12.9477691650391,12.505485534668,269813.3125,12.0738334655762,11.8450403213501,139391.296875,12.5172824859619,12.6119928359985,300136.5625,13.4232320785522,13.2897710800171,591118.0625,2943451,14.8950929641724,0.389975011348724,0.168210566043854,0.0916656404733658,0.0473564192652702,0.101967573165894,0.200824841856956
2412,1028424.3631479,882132.900141223,835931.709215193,835931.709215193,49873331.9239799,152659852.809744,779125.62663593,1205689.29093133,1193928.48628008,1193928.48628008,29425088.0988466,12426734.1516392,278466.816213643,325585.049509627,343163.857208515,343163.857208515,3126410.98117748,4183004.47831648,502369.361588536,599997.854743038,533834.011887162,533834.011887162,4787550.18162265,21942800.2928189,867891.24385564,745411.186296912,692697.506629437,692697.506629437,43435576.7914341,208799484.480716,1033772.70308971,2884610.66931782,3080712.15695362,3683297.89615672,13244961.0537218,50600121.6555742,644859.59034113,75700.3933519799,51436.55130315,554285.79517523,160273.63417929,51435.3710645599,249643.66729713,267839551.219951,4.82898616790771,24,995.928123510469,1337.94851783437,2,2,2,415.345520019531,1,1,1,11.7390508651733,7.97639560699463,85.9544906616211,24.8540363311768,7.97621250152588,38.7128715515137,482241.59375,278466.8125,1165557.25,489548.3125,278466.8125,0,368735.1875,502369.375,463613.125,368735.1875,502369.375,0,13.6900978088379,-0.039854358881712,14.7669410705566,2589411.25,14.0025615692139,0.389004290103912,14.9440126419067,3091023,12.6933794021606,-0.217266649007797,13.2912263870239,591978.9375,13.3046817779541,0.782951772212982,13.7063856124878,896618.375,13.5216913223267,0.909123539924622,14.4724349975586,1928850.875,14.8749008178711,0.89172375202179,16.0013618469238,8898220,13.6363019943237,-0.00865093432366848,14.6937942504883,2406765.5,13.9927597045898,0.389649868011475,14.9334402084351,3058515.5,12.7459630966187,-0.233048543334007,13.3148984909058,606159.5625,13.187840461731,0.786193907260895,13.5868120193481,795568.3125,13.4483489990234,0.909373998641968,14.38401222229,1765619.625,14.9406709671021,0.87986022233963,16.0503349304199,9344840,13.6363019943237,-0.00865093432366848,14.6937942504883,2406765.5,13.9927597045898,0.389649868011475,14.9334402084351,3058515.5,12.7459630966187,-0.233048543334007,13.3148984909058,606159.5625,13.187840461731,0.786193907260895,13.5868120193481,795568.3125,13.4483489990234,0.909373998641968,14.38401222229,1765619.625,15.1193189620972,0.879214346408844,16.2290019989014,11172903,13.8435382843018,13.8993635177612,1087469,13.5659275054932,13.0965776443481,487271.9375,12.5370540618896,12.3926944732666,241034.28125,13.1270904541016,11.9331207275391,152225.875,13.6738214492798,12.5554027557373,283623.4375,13.8487253189087,13.2060661315918,543652.8125,2795277.25,14.8434419631958,0.38903796672821,0.174319714307785,0.0862291157245636,0.0544582381844521,0.101465225219727,0.194489762187004
2501,4099821.34849375,6616685.5395056,5886204.51253801,5886204.51253801,140846332.361363,393348226.504992,2111375.30578246,3025453.87014543,3016840.86463792,3016840.86463792,85961453.6848437,30298183.3329784,798700.58295941,1021619.52046994,1080366.86282652,1080366.86282652,12604559.7565605,15793786.2475751,787914.952470201,1169283.76718395,1036639.04190808,1036639.04190808,5959597.86151506,29258961.160944,876101.589197677,1331010.29794026,1231595.87187157,1231595.87187157,31229076.1639879,146269446.010089,2882580.75284624,7413572.76797809,7858520.84674772,9408085.86567109,38694006.34598,107859100.322358,1580243.04016523,160064.29809533,123014.63281102,635142.93072049,199215.25091335,676814.18694707,856938.076881621,2445298823.34832,10.4196891784668,25,544.322584161358,655.451366890287,1,2,1,1547.41943359375,4,3,2,10.1290941238403,7.78453874588013,40.1927375793457,12.6066207885742,42.8297538757324,54.2282447814941,1676915.25,798700.5625,1165557.25,1676915.25,798700.5625,0,1555201.625,787914.9375,463613.125,1555201.625,787914.9375,0,15.7051048278809,0.170269131660461,14.9770650863647,3194896,14.9225721359253,-0.165041834115982,14.3899660110474,1776163,13.8368997573853,0.00692403595894575,13.515417098999,740749,13.9719018936157,0.409775495529175,13.3332099914551,617361.5,14.1014490127563,-0.210451647639275,13.3528594970703,629612.3125,15.8188228607178,0.154733270406723,15.2643718719482,4258263,15.5881223678589,0.169596597552299,14.8720417022705,2876376,14.9197206497192,-0.154959663748741,14.3888311386108,1774148.5,13.8928108215332,0.036518607288599,13.5844659805298,793704.0625,13.8514947891235,0.409865230321884,13.2104835510254,546059.6875,14.0238208770752,-0.19213642179966,13.2825012207031,586836.3125,15.8771085739136,0.156429946422577,15.326904296875,4533044.5,15.5881223678589,0.169596597552299,14.8720417022705,2876376,14.9197206497192,-0.154959663748741,14.3888311386108,1774148.5,13.8928108215332,0.036518607288599,13.5844659805298,793704.0625,13.8514947891235,0.409865230321884,13.2104835510254,546059.6875,14.0238208770752,-0.19213642179966,13.2825012207031,586836.3125,16.0570793151855,0.157066255807877,15.506854057312,5426766.5,15.2264537811279,14.9080991744995,2981983.25,14.5628499984741,14.4649562835693,1914479.375,13.5907411575317,13.7172813415527,906441.125,13.5771455764771,12.8072957992554,364869.78125,13.6832370758057,13.7242746353149,912802.3125,14.8741970062256,14.7889385223389,2647002.75,9727579,16.0904750823975,0.306549370288849,0.196809440851212,0.0931826010346413,0.0375087969005108,0.0938365384936333,0.27211320400238
2502,1727151.8079812,3108268.73007041,2758206.08015141,2758206.08015141,58371081.9260873,160917154.2597,1550291.98785086,2538203.33067906,2513139.25955141,2513139.25955141,57219230.2177216,20726319.2595021,645601.298841921,638462.750272435,634735.714211163,634735.714211163,8363051.28538434,10154934.7664002,223175.363106851,437074.887593773,388856.659138524,388856.659138524,1973740.00718976,9821182.13951211,614936.396215106,1074598.31283284,992566.552788717,992566.552788717,16508270.164286,83195186.0700481,1657950.88863966,5500199.7381975,5633166.07863558,6740403.30278627,18867313.4692766,60963052.2224123,850021.38339729,90996.83561914,60882.78650827,364965.21368348,128007.64443628,382907.55985,435817.51281794,1472483468.32836,10.7076206207275,25,879.503189470916,1059.06237311577,1,2,1,1732.28991699219,5,3,2,10.7052412033081,7.16250038146973,42.9360046386719,15.059344291687,45.0468139648438,51.2713584899902,1477147.5,645601.3125,1165557.25,1477147.5,645601.3125,0,871104.5625,223175.359375,463613.125,871104.5625,223175.359375,0,14.9495763778687,-0.221604332327843,14.5851917266846,2159077.75,14.7469673156738,0.0218965299427509,14.576904296875,2141258.5,13.3668184280396,-0.0879128202795982,13.4205799102783,673726.75,12.9878597259521,-0.34478422999382,12.578649520874,290294,13.8874578475952,-0.109428733587265,13.4538822174072,696541.1875,15.5202951431274,0.18403285741806,15.2936716079712,4384874.5,14.8300914764404,-0.225310757756233,14.4771337509155,1937935.375,14.7370433807373,0.0236339922994375,14.5674247741699,2121056.25,13.3609638214111,-0.120452679693699,13.4274940490723,678401.125,12.8709659576416,-0.341205328702927,12.4594125747681,257664.234375,13.8080492019653,-0.0880974233150482,13.3865404129028,651179.375,15.5441818237305,0.153073683381081,15.3235473632812,4517852.5,14.8300914764404,-0.225310757756233,14.4771337509155,1937935.375,14.7370433807373,0.0236339922994375,14.5674247741699,2121056.25,13.3609638214111,-0.120452679693699,13.4274940490723,678401.125,12.8709659576416,-0.341205328702927,12.4594125747681,257664.234375,13.8080492019653,-0.0880974233150482,13.3865404129028,651179.375,15.7236299514771,0.153184294700623,15.5029716491699,5405738.5,14.3619842529297,14.4685010910034,1921277.875,14.2539539337158,14.1645345687866,1417683.25,13.3779373168945,13.2745513916016,582189.5625,12.315712928772,12.5733938217163,288772.3125,13.3292741775513,13.2959146499634,594760.8125,14.3210926055908,14.4686260223389,1921517.875,6726202,15.7215213775635,0.285640835762024,0.21077024936676,0.0865554660558701,0.0429324470460415,0.0884244665503502,0.285676509141922
2503,1709356.93142863,2444446.75883389,2207521.10467646,2207521.10467646,58769683.8568147,163779096.721248,1347322.55506108,2045107.38483481,2024422.1651418,2024422.1651418,61343830.3822437,20837396.4730014,873802.596874459,996622.496421139,998749.456979744,998749.456979744,9790578.69743517,11374289.1816431,361831.430309905,708362.802384502,628225.642619603,628225.642619603,2553857.39197443,11838189.1502683,476815.564106661,1032901.63530655,960913.586926587,960913.586926587,12214263.6020023,64688165.6343509,1706796.44026628,4233564.30737488,4418600.50483551,5291248.41075991,18913804.2235617,60600551.1628331,609262.51473977,59544.19794954,49050.87214668,291467.72789805,82452.05139805,258430.40270823,315025.26184817,1108620123.51408,10.7627191543579,25,803.846529758386,967.959665886043,1,2,1,1819.60998535156,5,3,2,9.77315998077393,8.05086040496826,47.8394317626953,13.533091545105,42.416919708252,51.705997467041,1477147.5,873802.625,1165557.25,1477147.5,873802.625,0,871104.5625,361831.4375,463613.125,871104.5625,361831.4375,0,14.7093296051025,-0.31635057926178,14.4904451370239,1963904.5,14.5309610366821,-0.0302078407257795,14.5248003005981,2032547.125,13.8121271133423,0.515012145042419,14.0235052108765,1231206.625,13.4707117080688,0.230926185846329,13.1543607711792,516257.40625,13.847882270813,0.00256403395906091,13.5658750534058,779084.6875,15.2585544586182,0.0836473256349564,15.1932859420776,3966068.75,14.6073808670044,-0.302281200885773,14.4001636505127,1794368.375,14.5207948684692,-0.0292823892086744,14.5145082473755,2011735.375,13.8142595291138,0.489795833826065,14.0377426147461,1248861.125,13.3506546020508,0.231293052434921,13.0319108963013,456758.875,13.7756395339966,0.0310886111110449,13.50572681427,733605.5625,15.3013334274292,0.0714242607355118,15.2418985366821,4163632.75,14.6073808670044,-0.302281200885773,14.4001636505127,1794368.375,14.5207948684692,-0.0292823892086744,14.5145082473755,2011735.375,13.8142595291138,0.489795833826065,14.0377426147461,1248861.125,13.3506546020508,0.231293052434921,13.0319108963013,456758.875,13.7756395339966,0.0310886111110449,13.50572681427,733605.5625,15.4815645217896,0.0723332911729813,15.4221210479736,4985883,14.3516273498535,14.4468870162964,1880196.75,14.1136302947998,14.1846179962158,1446443,13.680609703064,13.2224931716919,552657.1875,12.7989339828491,12.4905004501343,265800.28125,13.0748853683472,13.189040184021,534475,14.3501291275024,14.429295539856,1847410.625,6526982.5,15.6914548873901,0.288065224885941,0.221609756350517,0.0846726968884468,0.0407233014702797,0.081886999309063,0.283042073249817
